DCNv3-Liu - 6to6_g29.mp4 Full Tracking Report
============================================================
Date: 2026-03-21 11:32:03
Model: /home/migui/YOLO_outputs/100_dcnv3_yolov8n_liu/weights/best.pt
Video: /media/mydrive/GitHub/ultralytics/videos/6to6_g29.mp4
Frames: 648099 | FPS(video): 15 | Duration: 12:00:00

TRACKING METRICS
------------------------------
MOTA:               0.9185
IDF1:               0.9193
ID Switches:        1457
Mostly Tracked (MT):(87.5%)
Mostly Lost (ML):   (0.3%)
GFLOPs:             nan
FPS:                94.34
Runtime:            01:54:30
Class Switches:     6222

TOTAL VEHICLE COUNTS
------------------------------
  CAR             4003
  MOTORCYCLE      440
  TRICYCLE        123
  VAN             565
  BUS             3
  TRUCK           2
  TOTAL           5136

VEHICLE COUNTS PER 5-MINUTE INTERVAL
------------------------------------------------------------
Interval           Car      Motorcycle Tricycle Van      Bus      Truck    Total   
03:45:00-03:50:00 10       0        2        1        0        0        13      
03:50:00-03:55:00 7        1        2        1        0        0        11      
03:55:00-04:00:00 5        1        2        1        0        0        9       
04:00:00-04:05:00 8        1        0        0        0        0        9       
04:05:00-04:10:00 11       2        1        0        0        0        14      
04:10:00-04:15:00 10       1        3        4        0        0        18      
04:15:00-04:20:00 9        4        1        0        0        0        14      
04:20:00-04:25:00 12       1        3        2        0        0        18      
04:25:00-04:30:00 10       1        1        2        0        0        14      
04:30:00-04:35:00 13       1        1        1        0        0        16      
04:35:00-04:40:00 16       0        3        2        0        0        21      
04:40:00-04:45:00 9        2        5        2        0        0        18      
04:45:00-04:50:00 15       0        1        0        0        0        16      
04:50:00-04:55:00 11       0        0        1        0        0        12      
04:55:00-05:00:00 30       3        8        5        0        0        46      
05:00:00-05:05:00 25       1        5        4        0        0        35      
05:05:00-05:10:00 5        0        0        2        0        0        7       
05:10:00-05:15:00 38       7        2        7        0        0        54      
05:15:00-05:20:00 34       3        1        8        0        0        46      
05:20:00-05:25:00 1        0        0        0        0        0        1       
05:25:00-05:30:00 31       4        0        8        0        0        43      
05:30:00-05:35:00 50       6        0        7        0        0        63      
05:35:00-05:40:00 25       5        1        7        0        0        38      
05:40:00-05:45:00 52       5        1        5        0        0        63      
05:45:00-05:50:00 31       2        1        9        0        0        43      
05:50:00-05:55:00 0        0        0        0        0        0        0       
05:55:00-06:00:00 41       5        2        5        0        0        53      
06:00:00-06:05:00 34       3        1        4        0        0        42      
06:05:00-06:10:00 11       4        1        0        0        0        16      
06:10:00-06:15:00 15       5        3        2        0        0        25      
06:15:00-06:20:00 19       4        0        0        0        0        23      
06:20:00-06:25:00 13       1        4        2        0        0        20      
06:25:00-06:30:00 26       4        2        1        0        0        33      
06:30:00-06:35:00 9        0        1        0        0        0        10      
06:35:00-06:40:00 37       8        5        3        0        0        53      
06:40:00-06:45:00 19       2        2        4        0        0        27      
06:45:00-06:50:00 12       6        3        0        0        0        21      
06:50:00-06:55:00 21       5        0        2        0        0        28      
06:55:00-07:00:00 8        2        0        0        0        0        10      
07:00:00-07:05:00 13       5        2        0        0        0        20      
07:05:00-07:10:00 5        4        0        1        0        0        10      
07:10:00-07:15:00 13       2        0        1        0        0        16      
07:15:00-07:20:00 31       3        0        7        0        0        41      
07:20:00-07:25:00 41       6        1        4        0        0        52      
07:25:00-07:30:00 38       2        0        8        0        0        48      
07:30:00-07:35:00 43       2        1        8        0        0        54      
07:35:00-07:40:00 18       6        0        1        0        0        25      
07:40:00-07:45:00 13       3        1        3        0        0        20      
07:45:00-07:50:00 19       4        0        3        0        0        26      
07:50:00-07:55:00 26       1        1        3        0        0        31      
07:55:00-08:00:00 41       0        0        4        0        0        45      
08:00:00-08:05:00 61       2        0        16       0        0        79      
08:05:00-08:10:00 33       8        0        10       0        0        51      
08:10:00-08:15:00 38       2        0        4        0        0        44      
08:15:00-08:20:00 52       6        0        13       1        0        72      
08:20:00-08:25:00 0        2        0        0        0        0        2       
08:25:00-08:30:00 37       8        0        5        0        0        50      
08:30:00-08:35:00 40       1        0        5        0        0        46      
08:35:00-08:40:00 2        0        0        0        0        0        2       
08:40:00-08:45:00 40       3        0        6        0        0        49      
08:45:00-08:50:00 36       5        0        11       0        0        52      
08:50:00-08:55:00 0        0        0        0        0        0        0       
08:55:00-09:00:00 32       2        0        14       0        0        48      
09:00:00-09:05:00 31       4        0        3        0        0        38      
09:05:00-09:10:00 6        5        0        2        0        0        13      
09:10:00-09:15:00 28       2        0        4        0        0        34      
09:15:00-09:20:00 29       10       0        5        0        0        44      
09:20:00-09:25:00 22       6        1        2        0        0        31      
09:25:00-09:30:00 50       3        0        8        0        0        61      
09:30:00-09:35:00 36       5        0        4        0        0        45      
09:35:00-09:40:00 36       5        1        9        0        0        51      
09:40:00-09:45:00 49       3        1        5        0        0        58      
09:45:00-09:50:00 38       5        0        2        0        0        45      
09:50:00-09:55:00 66       8        0        10       1        1        86      
09:55:00-10:00:00 0        2        0        0        0        0        2       
10:00:00-10:05:00 31       6        0        4        1        0        42      
10:05:00-10:10:00 35       8        0        6        0        0        49      
10:10:00-10:15:00 0        1        0        0        0        0        1       
10:15:00-10:20:00 43       7        0        3        0        0        53      
10:20:00-10:25:00 34       9        0        7        0        0        50      
10:25:00-10:30:00 0        0        0        0        0        0        0       
10:30:00-10:35:00 38       1        0        4        0        0        43      
10:35:00-10:40:00 41       5        0        5        0        0        51      
10:40:00-10:45:00 36       6        0        11       0        0        53      
10:45:00-10:50:00 57       9        2        11       0        0        79      
10:50:00-10:55:00 47       1        1        9        0        0        58      
10:55:00-11:00:00 46       3        1        3        0        0        53      
11:00:00-11:05:00 46       5        0        8        0        0        59      
11:05:00-11:10:00 38       9        0        5        0        0        52      
11:10:00-11:15:00 33       6        0        3        0        0        42      
11:15:00-11:20:00 37       8        0        2        0        0        47      
11:20:00-11:25:00 34       8        0        5        0        0        47      
11:25:00-11:30:00 39       4        0        4        0        0        47      
11:30:00-11:35:00 44       7        0        11       0        0        62      
11:35:00-11:40:00 39       6        1        4        0        0        50      
11:40:00-11:45:00 16       6        1        2        0        0        25      
11:45:00-11:50:00 22       3        0        1        0        0        26      
11:50:00-11:55:00 18       5        0        1        0        0        24      
11:55:00-12:00:00 13       4        0        2        0        0        19      

SWITCH STATISTICS (over 12:00:06 period)
------------------------------------------------------------
ID Switches Total:                      1457
ID Switches / Hour:                     121.40
Counted Vehs with ID Switch:            656/5136 (12.77%)
Tracks with Class Switch:               1093/8986 (12.16%)
Counted Vehs with Class Switch:         866/5136 (16.86%)

CLASS SWITCHES - PER FRAME
------------------------------------------------------------
Total (all tracks):                     6222
On Counted Vehicles:                    5671
Avg per Affected Counted Veh:           6.55
Per Hour:                               518.42

CLASS SWITCHES - PER SECOND
------------------------------------------------------------
Total (all tracks):                     3483
On Counted Vehicles:                    3070
Avg per Affected Counted Veh:           3.55
Per Hour:                               290.21

ID & CLASS SWITCHES PER 5-MINUTE INTERVAL
--------------------------------------------------------------
Interval           IDSw     ClsSw    Tracks   IDSw%      ClsSw%    
00:00:00-00:05:00 1        20       28       3.57       71.43     
00:05:00-00:10:00 2        4        43       4.65       9.30      
00:10:00-00:15:00 9        18       51       17.65      35.29     
00:15:00-00:20:00 13       59       111      11.71      53.15     
00:20:00-00:25:00 42       88       133      31.58      66.17     
00:25:00-00:30:00 20       76       129      15.50      58.91     
00:30:00-00:35:00 9        21       68       13.24      30.88     
00:35:00-00:40:00 30       73       112      26.79      65.18     
00:40:00-00:45:00 10       16       92       10.87      17.39     
00:45:00-00:50:00 5        39       40       12.50      97.50     
00:50:00-00:55:00 14       60       111      12.61      54.05     
00:55:00-01:00:00 0        0        16       0.00       0.00      
01:00:00-01:05:00 18       116      111      16.22      104.50    
01:05:00-01:10:00 10       57       119      8.40       47.90     
01:10:00-01:15:00 1        0        20       5.00       0.00      
01:15:00-01:20:00 19       63       146      13.01      43.15     
01:20:00-01:25:00 1        0        31       3.23       0.00      
01:25:00-01:30:00 28       109      136      20.59      80.15     
01:30:00-01:35:00 26       60       97       26.80      61.86     
01:35:00-01:40:00 24       94       150      16.00      62.67     
01:40:00-01:45:00 1        0        44       2.27       0.00      
01:45:00-01:50:00 10       50       113      8.85       44.25     
01:50:00-01:55:00 12       74       97       12.37      76.29     
01:55:00-02:00:00 17       49       102      16.67      48.04     
02:00:00-02:05:00 6        55       51       11.76      107.84    
02:05:00-02:10:00 21       92       112      18.75      82.14     
02:10:00-02:15:00 1        9        43       2.33       20.93     
02:15:00-02:20:00 4        22       56       7.14       39.29     
02:20:00-02:25:00 4        56       63       6.35       88.89     
02:25:00-02:30:00 4        29       53       7.55       54.72     
02:30:00-02:35:00 1        32       35       2.86       91.43     
02:35:00-02:40:00 2        44       37       5.41       118.92    
02:40:00-02:45:00 1        26       29       3.45       89.66     
02:45:00-02:50:00 1        23       31       3.23       74.19     
02:50:00-02:55:00 1        24       28       3.57       85.71     
02:55:00-03:00:00 0        0        25       0.00       0.00      
03:00:00-03:05:00 20       31       56       35.71      55.36     
03:05:00-03:10:00 44       39       101      43.56      38.61     
03:10:00-03:15:00 1        15       25       4.00       60.00     
03:15:00-03:20:00 0        9        26       0.00       34.62     
03:20:00-03:25:00 2        53       35       5.71       151.43    
03:25:00-03:30:00 0        26       35       0.00       74.29     
03:30:00-03:35:00 0        23       44       0.00       52.27     
03:35:00-03:40:00 3        11       66       4.55       16.67     
03:40:00-03:45:00 0        19       29       0.00       65.52     
03:45:00-03:50:00 0        9        15       0.00       60.00     
03:50:00-03:55:00 0        5        11       0.00       45.45     
03:55:00-04:00:00 0        4        9        0.00       44.44     
04:00:00-04:05:00 0        2        11       0.00       18.18     
04:05:00-04:10:00 0        0        16       0.00       0.00      
04:10:00-04:15:00 1        45       22       4.55       204.55    
04:15:00-04:20:00 0        1        14       0.00       7.14      
04:20:00-04:25:00 2        26       22       9.09       118.18    
04:25:00-04:30:00 0        6        15       0.00       40.00     
04:30:00-04:35:00 0        1        17       0.00       5.88      
04:35:00-04:40:00 1        16       26       3.85       61.54     
04:40:00-04:45:00 1        8        21       4.76       38.10     
04:45:00-04:50:00 1        11       21       4.76       52.38     
04:50:00-04:55:00 0        21       49       0.00       42.86     
04:55:00-05:00:00 16       82       85       18.82      96.47     
05:00:00-05:05:00 7        58       94       7.45       61.70     
05:05:00-05:10:00 4        44       49       8.16       89.80     
05:10:00-05:15:00 17       69       121      14.05      57.02     
05:15:00-05:20:00 11       52       94       11.70      55.32     
05:20:00-05:25:00 45       98       111      40.54      88.29     
05:25:00-05:30:00 26       62       115      22.61      53.91     
05:30:00-05:35:00 16       91       135      11.85      67.41     
05:35:00-05:40:00 6        64       85       7.06       75.29     
05:40:00-05:45:00 16       47       122      13.11      38.52     
05:45:00-05:50:00 29       92       101      28.71      91.09     
05:50:00-05:55:00 5        0        56       8.93       0.00      
05:55:00-06:00:00 14       55       91       15.38      60.44     
06:00:00-06:05:00 9        50       64       14.06      78.12     
06:05:00-06:10:00 1        6        20       5.00       30.00     
06:10:00-06:15:00 0        37       32       0.00       115.62    
06:15:00-06:20:00 1        29       28       3.57       103.57    
06:20:00-06:25:00 0        12       31       0.00       38.71     
06:25:00-06:30:00 0        18       48       0.00       37.50     
06:30:00-06:35:00 6        5        65       9.23       7.69      
06:35:00-06:40:00 3        23       75       4.00       30.67     
06:40:00-06:45:00 3        78       54       5.56       144.44    
06:45:00-06:50:00 1        28       25       4.00       112.00    
06:50:00-06:55:00 4        38       37       10.81      102.70    
06:55:00-07:00:00 0        6        12       0.00       50.00     
07:00:00-07:05:00 0        7        22       0.00       31.82     
07:05:00-07:10:00 0        8        12       0.00       66.67     
07:10:00-07:15:00 1        9        17       5.88       52.94     
07:15:00-07:20:00 13       82       71       18.31      115.49    
07:20:00-07:25:00 10       79       87       11.49      90.80     
07:25:00-07:30:00 8        87       87       9.20       100.00    
07:30:00-07:35:00 10       72       77       12.99      93.51     
07:35:00-07:40:00 0        4        29       0.00       13.79     
07:40:00-07:45:00 0        49       26       0.00       188.46    
07:45:00-07:50:00 0        16       32       0.00       50.00     
07:50:00-07:55:00 5        28       45       11.11      62.22     
07:55:00-08:00:00 6        79       85       7.06       92.94     
08:00:00-08:05:00 19       134      122      15.57      109.84    
08:05:00-08:10:00 15       112      120      12.50      93.33     
08:10:00-08:15:00 64       89       139      46.04      64.03     
08:15:00-08:20:00 30       131      127      23.62      103.15    
08:20:00-08:25:00 19       10       93       20.43      10.75     
08:25:00-08:30:00 13       55       116      11.21      47.41     
08:30:00-08:35:00 11       34       84       13.10      40.48     
08:35:00-08:40:00 1        0        33       3.03       0.00      
08:40:00-08:45:00 18       58       126      14.29      46.03     
08:45:00-08:50:00 28       111      138      20.29      80.43     
08:50:00-08:55:00 11       60       53       20.75      113.21    
08:55:00-09:00:00 15       102      85       17.65      120.00    
09:00:00-09:05:00 16       73       83       19.28      87.95     
09:05:00-09:10:00 37       69       102      36.27      67.65     
09:10:00-09:15:00 10       26       99       10.10      26.26     
09:15:00-09:20:00 18       86       118      15.25      72.88     
09:20:00-09:25:00 5        28       77       6.49       36.36     
09:25:00-09:30:00 26       80       124      20.97      64.52     
09:30:00-09:35:00 13       41       100      13.00      41.00     
09:35:00-09:40:00 14       22       128      10.94      17.19     
09:40:00-09:45:00 17       43       104      16.35      41.35     
09:45:00-09:50:00 6        8        75       8.00       10.67     
09:50:00-09:55:00 26       122      155      16.77      78.71     
09:55:00-10:00:00 35       3        68       51.47      4.41      
10:00:00-10:05:00 14       64       79       17.72      81.01     
10:05:00-10:10:00 10       72       87       11.49      82.76     
10:10:00-10:15:00 1        1        27       3.70       3.70      
10:15:00-10:20:00 17       66       105      16.19      62.86     
10:20:00-10:25:00 4        60       84       4.76       71.43     
10:25:00-10:30:00 1        0        30       3.33       0.00      
10:30:00-10:35:00 4        17       81       4.94       20.99     
10:35:00-10:40:00 11       55       89       12.36      61.80     
10:40:00-10:45:00 21       111      110      19.09      100.91    
10:45:00-10:50:00 33       84       135      24.44      62.22     
10:50:00-10:55:00 33       70       140      23.57      50.00     
10:55:00-11:00:00 9        27       91       9.89       29.67     
11:00:00-11:05:00 10       59       84       11.90      70.24     
11:05:00-11:10:00 5        68       89       5.62       76.40     
11:10:00-11:15:00 4        12       87       4.60       13.79     
11:15:00-11:20:00 9        26       92       9.78       28.26     
11:20:00-11:25:00 15       42       95       15.79      44.21     
11:25:00-11:30:00 17       63       103      16.50      61.17     
11:30:00-11:35:00 19       70       122      15.57      57.38     
11:35:00-11:40:00 6        31       68       8.82       45.59     
11:40:00-11:45:00 1        23       33       3.03       69.70     
11:45:00-11:50:00 2        30       32       6.25       93.75     
11:50:00-11:55:00 1        16       32       3.12       50.00     
11:55:00-12:00:00 5        48       42       11.90      114.29    

CLASSIFICATION SWITCHES: 6222 total
Frame    ID     From         To          
306      2      van          car         
307      2      car          van         
2606     15     car          van         
2607     15     van          car         
2607     17     car          van         
2612     15     car          van         
2614     15     van          car         
2617     15     car          van         
2619     15     van          car         
2623     15     car          van         
2656     15     van          car         
2657     15     car          van         
2677     15     van          car         
2680     15     car          van         
2681     15     van          car         
2685     15     car          van         
2733     15     van          car         
2741     15     car          van         
2742     15     van          car         
2743     15     car          van         
8051     65     car          tricycle    
8053     65     tricycle     car         
8070     82     motorcycle   tricycle    
8072     82     tricycle     motorcycle  
10641    106    car          van         
10778    106    van          car         
10779    106    car          van         
10780    106    van          car         
10997    120    car          van         
11001    120    van          car         
11033    120    car          van         
11049    120    van          car         
11050    120    car          van         
11090    120    van          car         
11095    120    car          van         
11113    120    van          car         
11161    120    car          van         
11161    129    van          car         
11162    120    van          car         
11175    120    car          van         
11175    130    van          car         
11186    120    van          car         
16279    120    car          van         
16306    120    van          car         
16328    120    car          van         
16355    120    van          car         
16377    120    car          van         
16378    120    van          car         
16379    120    car          van         
16380    120    van          car         
16381    120    car          van         
16382    120    van          car         
16389    120    car          van         
16399    120    van          car         
16400    120    car          van         
16403    120    van          car         
16406    120    car          van         
16431    199    van          car         
16433    199    car          van         
16435    120    van          car         
16436    120    car          van         
16441    199    van          car         
16443    120    van          car         
16448    199    car          van         
16454    199    van          car         
16466    199    car          van         
16724    220    car          van         
16937    237    car          van         
17031    220    van          car         
17033    220    car          van         
17601    278    car          van         
17612    278    van          car         
17642    278    car          van         
17647    278    van          car         
17652    278    car          van         
17654    278    van          car         
17722    285    car          van         
17739    285    van          car         
17750    285    car          van         
17759    278    car          van         
17763    278    van          car         
17770    278    car          van         
17781    285    van          car         
17805    285    car          van         
17815    285    van          car         
17828    285    car          van         
17834    285    van          car         
17841    285    car          van         
17844    285    van          car         
17849    285    car          van         
17850    285    van          car         
17851    285    car          van         
17862    285    van          car         
17867    285    car          van         
17875    285    van          car         
17876    285    car          van         
17882    285    van          car         
17883    285    car          van         
17884    285    van          car         
17886    285    car          van         
17927    285    van          car         
18106    308    car          van         
18115    308    van          car         
18227    308    car          van         
18228    308    van          car         
18235    308    car          van         
18238    308    van          car         
18245    308    car          van         
18246    308    van          car         
18251    308    car          van         
18253    308    van          car         
18254    308    car          van         
18259    308    van          car         
18264    308    car          van         
18269    308    van          car         
18283    308    car          van         
18284    308    van          car         
18760    330    car          van         
18877    331    car          van         
18887    331    van          car         
18891    331    car          van         
18894    331    van          car         
18902    331    car          van         
18912    331    van          car         
18940    331    car          van         
18941    331    van          car         
18942    331    car          van         
18943    331    van          car         
18946    331    car          van         
18948    331    van          car         
18948    335    car          van         
18951    331    car          van         
18961    331    van          car         
19097    331    car          van         
19109    331    van          car         
19174    331    car          van         
19186    331    van          car         
19351    331    car          van         
19352    331    van          car         
19429    331    car          van         
19452    331    van          car         
19464    331    car          van         
19477    331    van          car         
19494    331    car          van         
19501    331    van          car         
19583    357    car          van         
19757    357    van          car         
19760    357    car          van         
19771    357    van          car         
19786    357    car          van         
19913    360    car          van         
19958    360    van          car         
19961    360    car          van         
19963    360    van          car         
19966    360    car          van         
20198    360    van          car         
20339    360    car          van         
20897    360    van          car         
20898    360    car          van         
20900    360    van          car         
20902    360    car          van         
20925    360    van          car         
20926    360    car          van         
20926    420    van          car         
20929    360    van          car         
20945    360    car          van         
21299    360    van          car         
21301    360    car          van         
21305    360    van          car         
21328    360    car          van         
21601    360    van          car         
21613    360    car          van         
21710    360    van          car         
21772    360    car          van         
21780    360    van          car         
21783    360    car          van         
21789    360    van          car         
21790    360    car          van         
22035    360    van          car         
22053    360    car          van         
22054    360    van          car         
22054    471    car          van         
22061    360    car          van         
22084    360    van          car         
22086    360    car          van         
22207    360    van          car         
22208    360    car          van         
22243    360    van          car         
22268    360    car          van         
23475    357    van          car         
23482    357    car          van         
23634    526    car          van         
23681    532    car          van         
23706    531    motorcycle   tricycle    
23707    531    tricycle     motorcycle  
23708    531    motorcycle   tricycle    
23709    531    tricycle     motorcycle  
23741    520    car          van         
23742    520    van          car         
23743    520    car          van         
23744    520    van          car         
23800    542    tricycle     car         
23852    533    car          van         
23881    533    van          car         
23884    533    car          van         
23912    533    van          car         
23915    533    car          van         
23917    533    van          car         
23990    526    van          car         
24152    571    car          van         
24160    571    van          car         
24164    571    car          van         
24177    571    van          car         
24185    571    car          van         
24189    571    van          car         
24206    571    car          van         
24246    571    van          car         
24255    571    car          van         
24282    571    van          car         
24284    571    car          van         
24285    571    van          car         
24286    571    car          van         
24287    573    car          van         
24287    571    van          car         
24288    571    car          van         
24289    573    van          car         
24294    571    van          car         
24298    573    car          van         
24299    571    car          van         
24299    573    van          car         
24301    573    car          van         
24310    573    van          car         
24311    573    car          van         
24468    573    van          car         
24472    571    van          car         
24509    588    car          van         
24514    588    van          car         
24514    589    car          van         
24528    588    car          van         
24533    588    van          car         
24534    588    car          van         
24535    588    van          car         
24609    588    car          van         
24653    588    van          car         
24654    588    car          van         
24656    588    van          car         
24657    588    car          van         
24658    606    car          van         
24659    588    van          car         
24767    589    van          car         
24813    611    car          van         
24815    611    van          car         
24820    611    car          van         
24822    611    van          car         
24823    611    car          van         
24826    611    van          car         
24827    611    car          van         
24837    611    van          car         
24839    611    car          van         
24896    611    van          car         
24897    627    van          car         
24898    611    car          van         
24912    627    car          van         
26476    657    car          van         
26483    657    van          car         
30976    657    car          van         
30981    657    van          car         
31010    657    car          van         
31014    657    van          car         
31019    657    car          van         
31025    657    van          car         
31069    709    car          van         
31076    699    car          van         
31077    699    van          car         
31078    699    car          van         
31079    699    van          car         
31112    657    car          van         
31113    657    van          car         
31115    657    car          van         
31120    657    van          car         
31121    657    car          van         
31380    710    car          van         
31383    710    van          car         
31386    710    car          van         
31391    710    van          car         
31401    709    van          car         
31633    740    car          van         
31647    740    van          car         
31667    740    car          van         
31672    740    van          car         
31674    740    car          van         
31675    740    van          car         
31681    740    car          van         
31685    740    van          car         
31701    740    car          van         
31796    741    van          car         
32601    805    car          van         
32613    805    van          car         
32614    805    car          van         
32641    805    van          car         
32655    810    car          van         
32669    805    car          van         
32671    805    van          car         
32677    805    car          van         
32679    805    van          car         
32680    805    car          van         
32682    805    van          car         
32687    805    car          van         
32743    810    van          car         
32751    805    van          car         
32754    810    car          van         
32771    810    van          car         
32772    810    car          van         
32773    810    van          car         
32774    810    car          van         
32776    810    van          car         
32777    810    car          van         
32785    817    car          van         
32788    810    van          car         
32790    817    van          car         
32792    810    car          van         
32817    817    car          van         
32818    817    van          car         
32824    817    car          van         
32837    817    van          car         
32838    817    car          van         
32839    817    van          car         
32840    817    car          van         
32859    817    van          car         
32864    810    van          car         
32866    817    car          van         
32907    817    van          car         
32908    817    car          van         
32911    817    van          car         
32913    817    car          van         
32916    817    van          car         
32928    817    car          van         
32929    817    van          car         
32942    817    car          van         
32991    817    van          car         
33683    852    car          van         
33708    851    car          van         
34012    851    van          car         
34025    851    car          van         
34035    851    van          car         
34036    851    car          van         
34051    851    van          car         
34059    851    car          van         
34059    870    van          car         
34060    851    van          car         
34060    870    car          van         
34083    851    car          van         
34084    851    van          car         
34098    851    car          van         
34128    851    van          car         
34139    851    car          van         
34166    851    van          car         
34174    851    car          van         
34307    885    car          van         
38723    907    van          car         
38726    907    car          van         
38760    907    van          car         
38941    922    motorcycle   tricycle    
39022    893    van          car         
39028    893    car          van         
39083    914    car          tricycle    
39084    914    tricycle     car         
39425    932    car          tricycle    
39662    958    car          van         
39710    940    car          tricycle    
39711    940    tricycle     car         
39903    962    van          car         
39914    958    van          car         
40348    990    car          van         
40488    990    van          car         
40518    1003   car          van         
40553    1008   car          van         
40559    1008   van          car         
40563    1001   car          van         
40568    1001   van          car         
40580    1008   car          van         
40581    1008   van          car         
40609    1008   car          van         
40612    1008   van          car         
40632    1008   car          van         
40633    1008   van          car         
40641    1008   car          van         
40642    1008   van          car         
40642    1018   car          van         
40644    1008   car          van         
40646    1008   van          car         
40677    1003   van          car         
40690    1008   car          van         
40691    1008   van          car         
40691    1022   car          van         
40706    1008   car          van         
40722    1008   van          car         
40823    1027   car          van         
40906    1029   car          van         
40911    1029   van          car         
40914    1029   car          van         
41089    1029   van          car         
41652    1035   car          van         
41679    1035   van          car         
41681    1035   car          van         
41684    1035   van          car         
41687    1035   car          van         
41703    1035   van          car         
41705    1035   car          van         
41715    1035   van          car         
41721    1035   car          van         
41723    1035   van          car         
41751    1035   car          van         
41959    1042   car          van         
46076    1035   van          car         
46503    1071   car          van         
46511    1071   van          car         
46521    1071   car          van         
46525    1071   van          car         
46555    1071   car          van         
46564    1071   van          car         
46571    1071   car          van         
46577    1071   van          car         
46584    1071   car          van         
46671    1085   car          van         
46673    1085   van          car         
46686    1085   car          van         
46927    1090   car          van         
46928    1090   van          car         
46965    1090   car          van         
46981    1085   van          car         
46983    1085   car          van         
46984    1085   van          car         
47005    1089   car          van         
47006    1089   van          car         
47044    1107   tricycle     motorcycle  
47065    1089   car          van         
47094    1090   van          car         
47097    1089   van          car         
47236    1118   car          van         
47237    1118   van          car         
47239    1118   car          van         
47240    1118   van          car         
47242    1118   car          van         
47254    1118   van          car         
47255    1118   car          van         
47265    1118   van          car         
47266    1118   car          van         
47267    1118   van          car         
47402    1118   car          van         
47404    1118   van          car         
47406    1118   car          van         
47519    1143   motorcycle   tricycle    
47564    1138   car          van         
47565    1138   van          car         
47566    1138   car          van         
47578    1138   van          car         
47580    1138   car          van         
47605    1138   van          car         
47607    1138   car          van         
47608    1138   van          car         
47614    1138   car          van         
47759    1165   car          van         
47767    1165   van          car         
47770    1165   car          van         
47775    1165   van          car         
47780    1165   car          van         
47783    1165   van          car         
47789    1165   car          van         
47800    1165   van          car         
47801    1165   car          van         
