DCNv3-Pan - 6to6_g35.mp4 Full Tracking Report
============================================================
Date: 2026-03-20 04:25:56
Model: /home/migui/YOLO_outputs/100_dcnv3_yolov8n_pan/weights/best.pt
Video: /media/mydrive/GitHub/ultralytics/videos/6to6_g35.mp4
Frames: 648107 | FPS(video): 15 | Duration: 12:00:00

TRACKING METRICS
------------------------------
MOTA:               0.9481
IDF1:               0.9290
ID Switches:        2026
Mostly Tracked (MT):(87.5%)
Mostly Lost (ML):   (0.8%)
GFLOPs:             nan
FPS:                58.18
Runtime:            03:05:38
Class Switches:     12039

TOTAL VEHICLE COUNTS
------------------------------
  CAR             2740
  MOTORCYCLE      647
  TRICYCLE        331
  VAN             379
  BUS             1
  TRUCK           7
  TOTAL           4105

VEHICLE COUNTS PER 5-MINUTE INTERVAL
------------------------------------------------------------
Interval           Car      Motorcycle Tricycle Van      Bus      Truck    Total   
05:40:00-05:45:00 8        3        0        1        0        0        12      
05:45:00-05:50:00 10       7        2        0        0        1        20      
05:50:00-05:55:00 13       5        4        0        0        0        22      
05:55:00-06:00:00 3        6        0        1        0        0        10      
06:00:00-06:05:00 6        4        0        1        0        0        11      
06:05:00-06:10:00 3        7        2        0        0        0        12      
06:10:00-06:15:00 11       4        3        0        0        0        18      
06:15:00-06:20:00 10       2        4        3        0        0        19      
06:20:00-06:25:00 10       3        4        0        0        0        17      
06:25:00-06:30:00 11       4        1        2        0        0        18      
06:30:00-06:35:00 5        2        6        0        0        0        13      
06:35:00-06:40:00 13       1        7        0        0        0        21      
06:40:00-06:45:00 13       3        7        0        0        0        23      
06:45:00-06:50:00 9        4        5        0        0        0        18      
06:50:00-06:55:00 10       3        3        0        0        0        16      
06:55:00-07:00:00 6        4        0        1        0        0        11      
07:00:00-07:05:00 4        2        1        1        0        0        8       
07:05:00-07:10:00 6        2        1        0        0        0        9       
07:10:00-07:15:00 4        3        2        0        0        1        10      
07:15:00-07:20:00 12       6        3        0        0        0        21      
07:20:00-07:25:00 7        6        2        2        0        1        18      
07:25:00-07:30:00 5        6        1        1        0        0        13      
07:30:00-07:35:00 5        3        1        3        0        0        12      
07:35:00-07:40:00 4        0        1        1        0        0        6       
07:40:00-07:45:00 7        3        2        0        0        0        12      
07:45:00-07:50:00 6        2        2        1        0        0        11      
07:50:00-07:55:00 9        3        4        0        0        0        16      
07:55:00-08:00:00 11       2        5        0        0        0        18      
08:00:00-08:05:00 9        5        9        4        0        0        27      
08:05:00-08:10:00 15       4        8        4        0        0        31      
08:10:00-08:15:00 10       2        3        2        0        0        17      
08:15:00-08:20:00 15       0        2        2        0        1        20      
08:20:00-08:25:00 7        2        2        1        0        1        13      
08:25:00-08:30:00 8        4        3        1        0        0        16      
08:30:00-08:35:00 8        2        1        1        0        0        12      
08:35:00-08:40:00 4        4        4        2        0        0        14      
08:40:00-08:45:00 11       3        2        3        0        0        19      
08:45:00-08:50:00 6        5        3        1        0        0        15      
08:50:00-08:55:00 7        1        2        0        0        0        10      
08:55:00-09:00:00 3        3        1        0        0        0        7       
09:00:00-09:05:00 14       2        3        4        0        0        23      
09:05:00-09:10:00 25       2        5        4        0        0        36      
09:10:00-09:15:00 34       6        2        9        0        0        51      
09:15:00-09:20:00 26       1        3        7        0        0        37      
09:20:00-09:25:00 32       4        2        7        0        0        45      
09:25:00-09:30:00 20       3        7        6        0        0        36      
09:30:00-09:35:00 36       5        3        5        0        0        49      
09:35:00-09:40:00 41       4        4        9        0        0        58      
09:40:00-09:45:00 38       7        3        3        0        0        51      
09:45:00-09:50:00 38       5        5        2        0        0        50      
09:50:00-09:55:00 24       1        4        4        0        0        33      
09:55:00-10:00:00 14       3        2        3        0        0        22      
10:00:00-10:05:00 28       3        4        3        0        0        38      
10:05:00-10:10:00 18       3        0        1        0        0        22      
10:10:00-10:15:00 22       11       5        0        0        0        38      
10:15:00-10:20:00 24       7        5        3        0        0        39      
10:20:00-10:25:00 39       4        3        8        0        0        54      
10:25:00-10:30:00 39       7        2        4        0        0        52      
10:30:00-10:35:00 28       2        5        5        0        1        41      
10:35:00-10:40:00 30       7        3        4        0        0        44      
10:40:00-10:45:00 34       8        6        10       0        0        58      
10:45:00-10:50:00 41       6        1        5        0        0        53      
10:50:00-10:55:00 26       9        4        3        0        0        42      
10:55:00-11:00:00 32       5        7        6        0        0        50      
11:00:00-11:05:00 27       5        4        3        1        1        41      
11:05:00-11:10:00 35       16       5        1        0        0        57      
11:10:00-11:15:00 37       19       2        4        0        0        62      
11:15:00-11:20:00 45       10       4        2        0        0        61      
11:20:00-11:25:00 39       5        2        7        0        0        53      
11:25:00-11:30:00 30       4        6        8        0        0        48      
11:30:00-11:35:00 30       5        2        4        0        0        41      
11:35:00-11:40:00 23       8        2        5        0        0        38      
11:40:00-11:45:00 31       8        4        5        0        0        48      
11:45:00-11:50:00 21       4        5        4        0        0        34      
11:50:00-11:55:00 15       2        1        2        0        0        20      
11:55:00-12:00:00 19       2        3        1        0        0        25      

SWITCH STATISTICS (over 12:00:07 period)
------------------------------------------------------------
ID Switches Total:                      2026
ID Switches / Hour:                     168.81
Counted Vehs with ID Switch:            185/4105 (4.51%)
Tracks with Class Switch:               3083/13896 (22.19%)
Counted Vehs with Class Switch:         1106/4105 (26.94%)

CLASS SWITCHES - PER FRAME
------------------------------------------------------------
Total (all tracks):                     12039
On Counted Vehicles:                    4039
Avg per Affected Counted Veh:           3.65
Per Hour:                               1003.09

CLASS SWITCHES - PER SECOND
------------------------------------------------------------
Total (all tracks):                     7143
On Counted Vehicles:                    2359
Avg per Affected Counted Veh:           2.13
Per Hour:                               595.15

ID & CLASS SWITCHES PER 5-MINUTE INTERVAL
--------------------------------------------------------------
Interval           IDSw     ClsSw    Tracks   IDSw%      ClsSw%    
00:00:00-00:05:00 1        42       75       1.33       56.00     
00:05:00-00:10:00 3        47       62       4.84       75.81     
00:10:00-00:15:00 0        31       67       0.00       46.27     
00:15:00-00:20:00 15       190      129      11.63      147.29    
00:20:00-00:25:00 4        21       64       6.25       32.81     
00:25:00-00:30:00 33       98       121      27.27      80.99     
00:30:00-00:35:00 61       217      202      30.20      107.43    
00:35:00-00:40:00 1        40       71       1.41       56.34     
00:40:00-00:45:00 8        71       110      7.27       64.55     
00:45:00-00:50:00 12       176      150      8.00       117.33    
00:50:00-00:55:00 25       112      170      14.71      65.88     
00:55:00-01:00:00 27       128      157      17.20      81.53     
01:00:00-01:05:00 5        52       117      4.27       44.44     
01:05:00-01:10:00 10       112      115      8.70       97.39     
01:10:00-01:15:00 49       216      136      36.03      158.82    
01:15:00-01:20:00 44       180      160      27.50      112.50    
01:20:00-01:25:00 0        17       47       0.00       36.17     
01:25:00-01:30:00 24       182      179      13.41      101.68    
01:30:00-01:35:00 11       234      119      9.24       196.64    
01:35:00-01:40:00 13       93       166      7.83       56.02     
01:40:00-01:45:00 11       99       141      7.80       70.21     
01:45:00-01:50:00 21       104      187      11.23      55.61     
01:50:00-01:55:00 13       153      158      8.23       96.84     
01:55:00-02:00:00 17       179      154      11.04      116.23    
02:00:00-02:05:00 26       116      163      15.95      71.17     
02:05:00-02:10:00 57       192      187      30.48      102.67    
02:10:00-02:15:00 11       87       108      10.19      80.56     
02:15:00-02:20:00 64       250      240      26.67      104.17    
02:20:00-02:25:00 105      287      297      35.35      96.63     
02:25:00-02:30:00 41       193      204      20.10      94.61     
02:30:00-02:35:00 14       152      146      9.59       104.11    
02:35:00-02:40:00 22       154      186      11.83      82.80     
02:40:00-02:45:00 33       153      189      17.46      80.95     
02:45:00-02:50:00 2        20       64       3.12       31.25     
02:50:00-02:55:00 13       69       79       16.46      87.34     
02:55:00-03:00:00 10       173      125      8.00       138.40    
03:00:00-03:05:00 1        63       67       1.49       94.03     
03:05:00-03:10:00 3        24       54       5.56       44.44     
03:10:00-03:15:00 34       107      159      21.38      67.30     
03:15:00-03:20:00 6        38       71       8.45       53.52     
03:20:00-03:25:00 34       95       119      28.57      79.83     
03:25:00-03:30:00 23       140      130      17.69      107.69    
03:30:00-03:35:00 4        68       101      3.96       67.33     
03:35:00-03:40:00 5        54       74       6.76       72.97     
03:40:00-03:45:00 2        29       46       4.35       63.04     
03:45:00-03:50:00 8        29       55       14.55      52.73     
03:50:00-03:55:00 1        24       52       1.92       46.15     
03:55:00-04:00:00 4        26       53       7.55       49.06     
04:00:00-04:05:00 1        37       46       2.17       80.43     
04:05:00-04:10:00 6        43       59       10.17      72.88     
04:10:00-04:15:00 0        24       37       0.00       64.86     
04:15:00-04:20:00 0        35       31       0.00       112.90    
04:20:00-04:25:00 7        54       45       15.56      120.00    
04:25:00-04:30:00 0        22       34       0.00       64.71     
04:30:00-04:35:00 1        20       41       2.44       48.78     
04:35:00-04:40:00 4        38       63       6.35       60.32     
04:40:00-04:45:00 4        48       61       6.56       78.69     
04:45:00-04:50:00 2        37       45       4.44       82.22     
04:50:00-04:55:00 2        17       68       2.94       25.00     
04:55:00-05:00:00 25       134      126      19.84      106.35    
05:00:00-05:05:00 25       96       135      18.52      71.11     
05:05:00-05:10:00 13       45       103      12.62      43.69     
05:10:00-05:15:00 12       46       116      10.34      39.66     
05:15:00-05:20:00 6        105      119      5.04       88.24     
05:20:00-05:25:00 5        48       56       8.93       85.71     
05:25:00-05:30:00 14       87       72       19.44      120.83    
05:30:00-05:35:00 15       94       77       19.48      122.08    
05:35:00-05:40:00 1        27       56       1.79       48.21     
05:40:00-05:45:00 3        32       51       5.88       62.75     
05:45:00-05:50:00 5        88       59       8.47       149.15    
05:50:00-05:55:00 3        35       44       6.82       79.55     
05:55:00-06:00:00 2        42       58       3.45       72.41     
06:00:00-06:05:00 10       46       67       14.93      68.66     
06:05:00-06:10:00 5        52       50       10.00      104.00    
06:10:00-06:15:00 0        29       47       0.00       61.70     
06:15:00-06:20:00 4        81       67       5.97       120.90    
06:20:00-06:25:00 19       46       85       22.35      54.12     
06:25:00-06:30:00 25       147      113      22.12      130.09    
06:30:00-06:35:00 2        43       43       4.65       100.00    
06:35:00-06:40:00 7        107      88       7.95       121.59    
06:40:00-06:45:00 8        46       88       9.09       52.27     
06:45:00-06:50:00 4        21       66       6.06       31.82     
06:50:00-06:55:00 3        37       61       4.92       60.66     
06:55:00-07:00:00 0        27       49       0.00       55.10     
07:00:00-07:05:00 0        28       39       0.00       71.79     
07:05:00-07:10:00 3        31       48       6.25       64.58     
07:10:00-07:15:00 2        24       33       6.06       72.73     
07:15:00-07:20:00 4        34       70       5.71       48.57     
07:20:00-07:25:00 3        35       57       5.26       61.40     
07:25:00-07:30:00 0        12       30       0.00       40.00     
07:30:00-07:35:00 0        10       26       0.00       38.46     
07:35:00-07:40:00 0        3        19       0.00       15.79     
07:40:00-07:45:00 0        11       22       0.00       50.00     
07:45:00-07:50:00 3        38       34       8.82       111.76    
07:50:00-07:55:00 0        23       41       0.00       56.10     
07:55:00-08:00:00 8        45       73       10.96      61.64     
08:00:00-08:05:00 11       116      112      9.82       103.57    
08:05:00-08:10:00 0        41       83       0.00       49.40     
08:10:00-08:15:00 6        59       72       8.33       81.94     
08:15:00-08:20:00 7        60       83       8.43       72.29     
08:20:00-08:25:00 4        18       38       10.53      47.37     
08:25:00-08:30:00 0        16       38       0.00       42.11     
08:30:00-08:35:00 2        15       31       6.45       48.39     
08:35:00-08:40:00 0        14       35       0.00       40.00     
08:40:00-08:45:00 29       106      93       31.18      113.98    
08:45:00-08:50:00 11       42       69       15.94      60.87     
08:50:00-08:55:00 2        23       35       5.71       65.71     
08:55:00-09:00:00 3        11       27       11.11      40.74     
09:00:00-09:05:00 23       55       86       26.74      63.95     
09:05:00-09:10:00 35       77       120      29.17      64.17     
09:10:00-09:15:00 74       260      236      31.36      110.17    
09:15:00-09:20:00 51       191      207      24.64      92.27     
09:20:00-09:25:00 66       134      193      34.20      69.43     
09:25:00-09:30:00 78       296      243      32.10      121.81    
09:30:00-09:35:00 8        108      137      5.84       78.83     
09:35:00-09:40:00 30       187      194      15.46      96.39     
09:40:00-09:45:00 9        135      124      7.26       108.87    
09:45:00-09:50:00 3        73       110      2.73       66.36     
09:50:00-09:55:00 10       99       116      8.62       85.34     
09:55:00-10:00:00 14       48       70       20.00      68.57     
10:00:00-10:05:00 7        42       95       7.37       44.21     
10:05:00-10:10:00 6        75       103      5.83       72.82     
10:10:00-10:15:00 18       63       142      12.68      44.37     
10:15:00-10:20:00 31       163      172      18.02      94.77     
10:20:00-10:25:00 13       89       125      10.40      71.20     
10:25:00-10:30:00 3        78       108      2.78       72.22     
10:30:00-10:35:00 8        88       135      5.93       65.19     
10:35:00-10:40:00 29       135      154      18.83      87.66     
10:40:00-10:45:00 22       122      182      12.09      67.03     
10:45:00-10:50:00 11       62       166      6.63       37.35     
10:50:00-10:55:00 10       65       123      8.13       52.85     
10:55:00-11:00:00 24       125      150      16.00      83.33     
11:00:00-11:05:00 17       144      167      10.18      86.23     
11:05:00-11:10:00 39       186      208      18.75      89.42     
11:10:00-11:15:00 11       154      165      6.67       93.33     
11:15:00-11:20:00 7        53       154      4.55       34.42     
11:20:00-11:25:00 11       117      151      7.28       77.48     
11:25:00-11:30:00 35       112      149      23.49      75.17     
11:30:00-11:35:00 10       58       118      8.47       49.15     
11:35:00-11:40:00 18       102      152      11.84      67.11     
11:40:00-11:45:00 12       95       145      8.28       65.52     
11:45:00-11:50:00 4        79       116      3.45       68.10     
11:50:00-11:55:00 2        38       61       3.28       62.30     
11:55:00-12:00:00 5        43       54       9.26       79.63     

CLASSIFICATION SWITCHES: 12039 total
Frame    ID     From         To          
620      22     car          van         
640      22     van          car         
641      22     car          van         
642      23     car          van         
643      22     van          car         
682      23     van          car         
702      23     car          van         
874      32     van          car         
1014     29     car          van         
1015     29     van          car         
2705     57     van          car         
2707     56     car          van         
3065     36     car          tricycle    
3200     66     car          van         
3203     66     van          car         
3205     66     car          van         
3207     66     van          car         
3209     66     car          van         
3210     66     van          car         
3218     66     car          van         
3225     66     van          car         
3231     66     car          van         
3235     66     van          car         
3236     66     car          van         
3237     66     van          car         
3284     77     car          van         
3286     77     van          car         
3287     77     car          van         
3302     28     tricycle     motorcycle  
3315     75     motorcycle   tricycle    
3341     38     car          van         
3343     38     van          car         
3344     38     car          van         
3347     38     van          car         
3351     77     van          car         
3357     75     tricycle     motorcycle  
3362     75     motorcycle   tricycle    
3381     75     tricycle     motorcycle  
3468     83     car          van         
3469     83     van          car         
4462     107    car          van         
4463     107    van          car         
4672     111    motorcycle   car         
4673     111    car          motorcycle  
4675     111    motorcycle   car         
5126     114    car          motorcycle  
5128     114    motorcycle   car         
5720     127    car          van         
5722     127    van          car         
5722     134    car          van         
5727     134    van          car         
5853     137    van          car         
7269     145    tricycle     car         
7600     138    car          van         
7601     138    van          car         
7696     160    car          van         
7697     160    van          car         
7698     162    van          motorcycle  
7731     137    car          van         
7736     137    van          car         
7737     162    motorcycle   tricycle    
7738     162    tricycle     motorcycle  
7743     162    motorcycle   tricycle    
7746     162    tricycle     motorcycle  
7752     137    car          van         
7753     137    van          car         
7754     162    motorcycle   tricycle    
7754     137    car          van         
7755     137    van          car         
7756     137    car          van         
7759     137    van          car         
7767     162    tricycle     motorcycle  
7768     162    motorcycle   tricycle    
7770     162    tricycle     motorcycle  
7771     162    motorcycle   tricycle    
7772     162    tricycle     motorcycle  
7774     137    car          van         
7776     137    van          car         
7777     162    motorcycle   tricycle    
7779     162    tricycle     motorcycle  
7779     180    motorcycle   tricycle    
7787     180    tricycle     car         
7788     180    car          motorcycle  
7789     180    motorcycle   car         
7791     180    car          motorcycle  
7793     180    motorcycle   car         
7994     192    van          car         
8843     199    motorcycle   tricycle    
8844     199    tricycle     motorcycle  
9973     217    motorcycle   tricycle    
10044    215    tricycle     car         
10199    224    motorcycle   car         
10572    229    tricycle     car         
11315    248    car          van         
11316    248    van          car         
12290    258    car          van         
12290    259    van          car         
12564    262    car          van         
12571    262    van          car         
12571    266    car          van         
12574    263    car          van         
12578    263    van          car         
12580    268    van          car         
12581    263    car          van         
12582    268    car          van         
12584    268    van          car         
12619    262    car          van         
12621    262    van          car         
12827    206    car          van         
12828    206    van          car         
12863    276    car          van         
12872    257    car          van         
12875    276    van          car         
12944    257    van          car         
12946    257    car          van         
12964    257    van          car         
13091    285    tricycle     motorcycle  
13355    287    car          van         
13444    287    van          car         
13450    287    car          van         
13602    293    car          van         
13603    293    van          car         
13604    293    car          van         
13605    293    van          car         
13605    295    car          van         
13606    295    van          car         
13653    295    car          van         
13653    298    van          car         
13655    295    van          car         
13710    301    car          van         
13712    276    car          van         
13724    276    van          car         
13725    276    car          van         
13725    304    van          car         
13727    276    van          car         
13742    276    car          van         
13768    276    van          car         
13779    306    motorcycle   tricycle    
13782    306    tricycle     motorcycle  
14262    313    motorcycle   car         
14380    206    car          van         
14382    206    van          car         
14384    206    car          van         
14392    206    van          car         
14567    206    car          van         
14572    206    van          car         
14672    206    car          van         
14682    206    van          car         
14770    305    car          van         
14772    305    van          car         
14773    305    car          van         
14774    305    van          car         
14794    206    car          van         
14806    206    van          car         
14848    206    car          van         
14852    206    van          car         
14859    206    car          van         
14860    206    van          car         
14870    206    car          van         
14872    206    van          car         
14873    206    car          van         
14874    206    van          car         
14899    206    car          van         
14900    206    van          car         
14917    206    car          van         
14918    206    van          car         
14927    206    car          van         
14940    206    van          car         
14941    206    car          van         
14946    206    van          car         
14947    206    car          van         
14956    206    van          car         
14993    206    car          van         
14999    206    van          car         
15033    206    car          van         
15034    206    van          car         
15036    206    car          van         
15037    206    van          car         
15044    206    car          van         
15046    206    van          car         
15066    206    car          van         
15068    206    van          car         
15071    206    car          van         
15074    206    van          car         
15098    206    car          van         
15103    206    van          car         
15108    206    car          van         
15111    206    van          car         
15112    206    car          van         
15152    206    van          car         
15156    206    car          van         
15181    206    van          car         
15182    206    car          van         
15218    206    van          car         
15257    333    van          car         
15328    206    car          van         
15336    206    van          car         
15337    206    car          van         
15342    206    van          car         
15370    347    car          van         
15375    349    car          van         
15376    347    van          car         
15422    206    car          van         
15424    206    van          car         
15461    351    motorcycle   tricycle    
15483    349    van          car         
15484    349    car          van         
15499    349    van          car         
15518    351    tricycle     car         
15555    206    car          van         
15567    206    van          car         
15572    206    car          van         
15574    206    van          car         
15587    206    car          van         
15603    342    car          van         
15608    356    car          van         
15608    342    van          car         
15609    356    van          car         
15609    342    car          van         
15612    356    car          van         
15612    342    van          car         
15656    206    van          car         
15657    206    car          van         
15658    206    van          car         
15721    206    car          van         
15728    206    van          car         
15846    206    car          van         
15852    206    van          car         
15853    206    car          van         
15874    206    van          car         
15882    206    car          van         
15884    206    van          car         
15885    206    car          van         
15886    206    van          car         
15891    206    car          van         
15894    206    van          car         
15901    362    motorcycle   car         
15923    206    car          van         
15937    206    van          car         
15945    206    car          van         
15948    206    van          car         
15981    206    car          van         
16001    206    van          car         
16014    206    car          van         
16027    206    van          car         
16028    206    car          van         
16041    206    van          car         
16042    206    car          van         
16043    206    van          car         
16070    206    car          van         
16075    369    car          van         
16078    359    car          van         
16079    359    van          car         
16082    359    car          van         
16084    369    van          car         
16091    206    van          car         
16093    206    car          van         
16101    206    van          car         
16103    206    car          van         
16105    206    van          car         
16113    206    car          van         
16132    206    van          car         
16160    206    car          van         
16170    359    van          car         
16176    206    van          car         
16179    206    car          van         
16180    206    van          car         
16183    206    car          van         
16211    206    van          car         
16227    382    car          van         
16231    379    car          van         
16232    206    car          van         
16238    206    van          car         
16240    206    car          van         
16249    206    van          car         
16309    379    van          car         
16310    379    car          van         
16311    379    van          car         
16464    387    car          van         
16481    387    van          car         
16715    402    motorcycle   car         
16718    402    car          van         
16720    404    car          van         
16760    407    motorcycle   car         
16762    407    car          motorcycle  
16785    409    car          van         
16786    409    van          car         
16873    409    car          van         
16874    409    van          car         
16940    426    car          van         
16987    422    motorcycle   car         
17100    438    car          van         
17168    439    car          van         
17169    439    van          car         
17395    452    van          car         
17478    457    car          motorcycle  
17480    452    car          van         
17481    457    motorcycle   car         
17483    457    car          motorcycle  
17485    452    van          car         
17485    460    car          van         
17486    452    car          van         
17486    460    van          car         
17487    452    van          car         
17487    460    car          van         
17488    452    car          van         
17491    452    van          car         
17492    452    car          van         
17493    452    van          car         
17494    452    car          van         
18460    486    van          car         
18460    489    car          van         
18520    489    van          car         
18532    489    car          van         
18534    489    van          car         
18541    489    car          van         
18543    489    van          car         
18702    488    car          motorcycle  
18706    488    motorcycle   car         
19470    500    car          van         
19591    500    van          car         
20567    514    car          van         
20676    514    van          car         
20721    526    van          car         
21124    531    car          van         
21129    531    van          car         
21556    541    car          van         
21559    524    car          van         
21749    524    van          car         
21750    546    van          car         
21755    524    car          van         
23934    575    motorcycle   car         
24015    571    car          van         
24019    571    van          car         
24069    577    motorcycle   car         
24127    587    van          car         
24128    587    car          van         
24131    579    car          van         
24132    579    van          car         
24133    587    van          car         
24134    587    car          van         
24135    587    van          car         
24147    587    car          van         
24170    587    van          car         
24294    598    car          van         
24298    598    van          car         
24305    598    car          van         
24306    598    van          car         
24605    604    van          car         
24607    604    car          van         
24607    605    van          car         
24612    605    car          van         
24612    604    van          car         
24620    604    car          van         
24760    604    van          car         
24764    604    car          van         
24982    604    van          car         
25063    604    car          van         
25063    616    van          car         
25066    604    van          car         
25072    616    car          van         
25075    604    car          van         
25116    604    van          car         
25282    627    van          car         
25282    604    car          van         
25310    604    van          car         
25311    604    car          van         
25332    604    van          car         
25334    604    car          van         
25340    604    van          car         
25341    604    car          van         
25351    604    van          car         
25352    604    car          van         
25357    604    van          car         
25360    604    car          van         
25362    604    van          car         
25363    604    car          van         
25364    604    van          car         
25366    604    car          van         
25640    652    van          car         
25640    654    car          van         
25641    652    car          van         
25641    654    van          car         
25678    654    car          van         
25679    654    van          car         
25680    654    car          van         
25704    654    van          car         
25740    654    car          van         
25744    654    van          car         
25895    654    car          van         
25901    654    van          car         
26034    654    car          van         
26048    654    van          car         
26051    654    car          van         
26071    654    van          car         
26073    654    car          van         
26078    654    van          car         
26094    654    car          van         
26100    654    van          car         
26110    654    car          van         
26115    654    van          car         
26121    654    car          van         
26130    654    van          car         
26135    654    car          van         
26142    654    van          car         
26158    654    car          van         
26232    654    van          car         
26243    654    car          van         
26251    654    van          car         
26297    654    car          van         
26305    654    van          car         
26307    654    car          van         
26318    654    van          car         
26396    654    car          van         
26426    654    van          car         
26429    654    car          van         
26473    654    van          car         
26483    654    car          van         
26556    654    van          car         
26826    654    car          van         
26827    654    van          car         
26841    654    car          van         
26844    654    van          car         
26882    654    car          van         
26886    654    van          car         
26893    654    car          van         
26899    654    van          car         
26935    654    car          van         
26964    654    van          car         
27009    654    car          van         
27028    654    van          car         
27047    654    car          van         
27059    654    van          car         
27063    654    car          van         
27076    654    van          car         
27095    654    car          van         
27097    654    van          car         
27098    654    car          van         
27101    654    van          car         
27120    654    car          van         
27123    654    van          car         
27138    654    car          van         
27141    654    van          car         
27174    654    car          van         
27185    654    van          car         
27189    654    car          van         
27190    654    van          car         
27200    654    car          van         
27211    654    van          car         
27223    654    car          van         
27224    654    van          car         
27251    654    car          van         
27263    654    van          car         
27274    654    car          van         
27281    654    van          car         
27285    654    car          van         
27291    654    van          car         
27298    654    car          van         
27312    654    van          car         
27324    654    car          van         
