TOTAL VEHICLE COUNTS
------------------------------
  CAR             2175
  MOTORCYCLE      516
  TRICYCLE        263
  VAN             283
  BUS             1
  TRUCK           9
  TOTAL           3247

VEHICLE COUNTS PER 5-MINUTE INTERVAL
------------------------------------------------------------
Interval           Car      Motorcycle Tricycle Van      Bus      Truck    Total   
06:35:00-06:40:00 13       2        7        0        0        0        22      
06:40:00-06:45:00 13       3        7        0        0        0        23      
06:45:00-06:50:00 9        4        5        0        0        0        18      
06:50:00-06:55:00 10       3        3        0        0        0        16      
06:55:00-07:00:00 6        4        0        1        0        0        11      
07:00:00-07:05:00 4        2        1        1        0        0        8       
07:05:00-07:10:00 6        2        1        0        0        0        9       
07:10:00-07:15:00 4        3        2        0        0        1        10      
07:15:00-07:20:00 12       6        3        0        0        0        21      
07:20:00-07:25:00 7        6        2        2        0        1        18      
07:25:00-07:30:00 5        6        1        1        0        0        13      
07:30:00-07:35:00 5        2        1        3        0        0        11      
07:35:00-07:40:00 4        0        1        1        0        0        6       
07:40:00-07:45:00 7        3        2        0        0        0        12      
07:45:00-07:50:00 6        2        2        1        0        0        11      
07:50:00-07:55:00 9        3        4        0        0        0        16      
07:55:00-08:00:00 11       2        5        0        0        0        18      
08:00:00-08:05:00 9        5        9        5        0        0        28      
08:05:00-08:10:00 16       4        7        4        0        0        31      
08:10:00-08:15:00 10       1        3        2        0        0        16      
08:15:00-08:20:00 15       0        2        2        0        1        20      
08:20:00-08:25:00 7        2        2        2        0        0        13      
08:25:00-08:30:00 8        4        3        1        0        0        16      
08:30:00-08:35:00 8        2        1        1        0        0        12      
08:35:00-08:40:00 4        3        4        2        0        0        13      
08:40:00-08:45:00 11       3        2        3        0        0        19      
08:45:00-08:50:00 6        5        3        1        0        0        15      
08:50:00-08:55:00 7        1        2        0        0        0        10      
08:55:00-09:00:00 3        3        1        0        0        0        7       
09:00:00-09:05:00 14       2        3        3        0        1        23      
09:05:00-09:10:00 26       2        5        4        0        0        37      
09:10:00-09:15:00 34       6        2        9        0        0        51      
09:15:00-09:20:00 28       1        3        5        0        0        37      
09:20:00-09:25:00 32       4        2        7        0        0        45      
09:25:00-09:30:00 20       3        7        6        0        0        36      
09:30:00-09:35:00 37       5        3        4        0        0        49      
09:35:00-09:40:00 41       4        4        8        0        1        58      
09:40:00-09:45:00 39       6        3        2        0        0        50      
09:45:00-09:50:00 40       4        5        0        0        0        49      
09:50:00-09:55:00 24       1        4        4        0        0        33      
09:55:00-10:00:00 16       3        2        2        0        0        23      
10:00:00-10:05:00 28       3        4        3        0        0        38      
10:05:00-10:10:00 18       3        0        1        0        0        22      
10:10:00-10:15:00 22       11       5        0        0        0        38      
10:15:00-10:20:00 24       7        5        2        1        0        39      
10:20:00-10:25:00 39       4        3        8        0        0        54    
