Vanilla-YOLOv8n - 6to6_g35.mp4 Full Tracking Report
============================================================
Date: 2026-03-21 23:21:48
Model: /home/migui/Downloads/100_yolov8n_300epochs_b32-20260318T004620Z-1-001/100_yolov8n_300epochs_b32/weights/best.pt
Video: /media/mydrive/GitHub/ultralytics/videos/6to6_g35.mp4
Frames: 648107 | FPS(video): 15 | Duration: 12:00:00

TRACKING METRICS
------------------------------
MOTA:               0.9177
IDF1:               0.9289
ID Switches:        1796
Mostly Tracked (MT):(86.6%)
Mostly Lost (ML):   (0.8%)
GFLOPs:             nan
FPS:                127.62
Runtime:            01:24:38
Class Switches:     11403

TOTAL VEHICLE COUNTS
------------------------------
  CAR             2763
  MOTORCYCLE      635
  TRICYCLE        327
  VAN             357
  BUS             1
  TRUCK           7
  TOTAL           4090

VEHICLE COUNTS PER 5-MINUTE INTERVAL
------------------------------------------------------------
Interval           Car      Motorcycle Tricycle Van      Bus      Truck    Total   
05:35:00-05:40:00 3        10       4        1        0        0        18      
05:40:00-05:45:00 8        3        0        1        0        0        12      
05:45:00-05:50:00 10       7        2        1        0        0        20      
05:50:00-05:55:00 13       5        4        0        0        0        22      
05:55:00-06:00:00 3        5        0        1        0        0        9       
06:00:00-06:05:00 6        3        0        1        0        0        10      
06:05:00-06:10:00 3        7        2        0        0        0        12      
06:10:00-06:15:00 11       4        3        0        0        0        18      
06:15:00-06:20:00 10       2        4        3        0        0        19      
06:20:00-06:25:00 10       3        4        0        0        0        17      
06:25:00-06:30:00 11       4        1        2        0        0        18      
06:30:00-06:35:00 5        2        6        0        0        0        13      
06:35:00-06:40:00 13       1        7        0        0        0        21      
06:40:00-06:45:00 13       3        7        0        0        0        23      
06:45:00-06:50:00 9        4        5        0        0        0        18      
06:50:00-06:55:00 10       3        3        0        0        0        16      
06:55:00-07:00:00 6        4        0        1        0        0        11      
07:00:00-07:05:00 4        2        1        1        0        0        8       
07:05:00-07:10:00 6        2        0        0        0        0        8       
07:10:00-07:15:00 4        3        2        0        0        1        10      
07:15:00-07:20:00 12       5        3        0        0        0        20      
07:20:00-07:25:00 8        6        2        2        0        0        18      
07:25:00-07:30:00 5        6        1        1        0        0        13      
07:30:00-07:35:00 5        2        1        3        0        0        11      
07:35:00-07:40:00 4        0        1        1        0        0        6       
07:40:00-07:45:00 7        3        2        0        0        0        12      
07:45:00-07:50:00 6        2        2        1        0        0        11      
07:50:00-07:55:00 9        3        4        0        0        0        16      
07:55:00-08:00:00 11       2        5        0        0        0        18      
08:00:00-08:05:00 9        5        9        4        0        0        27      
08:05:00-08:10:00 16       4        7        4        0        0        31      
08:10:00-08:15:00 10       1        3        2        0        0        16      
08:15:00-08:20:00 15       0        2        2        0        1        20      
08:20:00-08:25:00 6        2        2        2        0        0        12      
08:25:00-08:30:00 8        4        3        1        0        0        16      
08:30:00-08:35:00 8        2        1        1        0        0        12      
08:35:00-08:40:00 4        4        4        2        0        0        14      
08:40:00-08:45:00 11       3        2        3        0        0        19      
08:45:00-08:50:00 6        5        3        1        0        0        15      
08:50:00-08:55:00 7        1        2        0        0        0        10      
08:55:00-09:00:00 3        3        1        0        0        0        7       
09:00:00-09:05:00 14       2        3        4        0        0        23      
09:05:00-09:10:00 25       2        5        4        0        0        36      
09:10:00-09:15:00 35       5        2        8        0        0        50      
09:15:00-09:20:00 26       1        3        7        0        0        37      
09:20:00-09:25:00 32       4        2        7        0        0        45      
09:25:00-09:30:00 19       3        7        7        0        0        36      
09:30:00-09:35:00 37       5        3        4        0        0        49      
09:35:00-09:40:00 41       4        4        9        0        0        58      
09:40:00-09:45:00 38       6        3        3        0        0        50      
09:45:00-09:50:00 39       4        5        1        0        0        49      
09:50:00-09:55:00 24       1        4        4        0        0        33      
09:55:00-10:00:00 14       3        2        3        0        0        22      
10:00:00-10:05:00 28       3        4        3        0        0        38      
10:05:00-10:10:00 18       3        0        1        0        0        22      
10:10:00-10:15:00 22       8        5        0        0        0        35      
10:15:00-10:20:00 24       7        5        2        0        1        39      
10:20:00-10:25:00 39       4        3        8        0        0        54      
10:25:00-10:30:00 39       7        2        4        0        0        52      
10:30:00-10:35:00 28       2        5        4        0        2        41      
10:35:00-10:40:00 31       7        3        3        0        0        44      
10:40:00-10:45:00 37       8        6        8        0        0        59      
10:45:00-10:50:00 41       5        1        5        0        0        52      
10:50:00-10:55:00 26       8        4        3        0        0        41      
10:55:00-11:00:00 32       5        7        6        0        0        50      
11:00:00-11:05:00 27       3        4        3        1        1        39      
11:05:00-11:10:00 35       15       5        1        0        0        56      
11:10:00-11:15:00 39       19       2        2        0        0        62      
11:15:00-11:20:00 45       10       4        2        0        0        61      
11:20:00-11:25:00 39       5        2        7        0        0        53      
11:25:00-11:30:00 33       4        6        5        0        0        48      
11:30:00-11:35:00 30       5        2        3        0        0        40      
11:35:00-11:40:00 24       8        2        4        0        0        38      
11:40:00-11:45:00 31       8        4        4        0        0        47      
11:45:00-11:50:00 22       5        5        4        0        0        36      
11:50:00-11:55:00 15       2        1        2        0        0        20      
11:55:00-12:00:00 20       3        2        1        0        0        26      

SWITCH STATISTICS (over 12:00:07 period)
------------------------------------------------------------
ID Switches Total:                      1796
ID Switches / Hour:                     149.64
Counted Vehs with ID Switch:            308/4090 (7.53%)
Tracks with Class Switch:               2606/12942 (20.14%)
Counted Vehs with Class Switch:         862/4090 (21.08%)

CLASS SWITCHES - PER FRAME
------------------------------------------------------------
Total (all tracks):                     11403
On Counted Vehicles:                    3616
Avg per Affected Counted Veh:           4.19
Per Hour:                               950.09

CLASS SWITCHES - PER SECOND
------------------------------------------------------------
Total (all tracks):                     6546
On Counted Vehicles:                    1982
Avg per Affected Counted Veh:           2.30
Per Hour:                               545.41

ID & CLASS SWITCHES PER 5-MINUTE INTERVAL
--------------------------------------------------------------
Interval           IDSw     ClsSw    Tracks   IDSw%      ClsSw%    
00:00:00-00:05:00 3        40       79       3.80       50.63     
00:05:00-00:10:00 6        44       66       9.09       66.67     
00:10:00-00:15:00 2        76       86       2.33       88.37     
00:15:00-00:20:00 5        93       108      4.63       86.11     
00:20:00-00:25:00 4        37       76       5.26       48.68     
00:25:00-00:30:00 8        74       81       9.88       91.36     
00:30:00-00:35:00 36       75       142      25.35      52.82     
00:35:00-00:40:00 0        37       66       0.00       56.06     
00:40:00-00:45:00 7        112      95       7.37       117.89    
00:45:00-00:50:00 15       306      126      11.90      242.86    
00:50:00-00:55:00 51       208      210      24.29      99.05     
00:55:00-01:00:00 115      295      244      47.13      120.90    
01:00:00-01:05:00 16       93       147      10.88      63.27     
01:05:00-01:10:00 8        64       114      7.02       56.14     
01:10:00-01:15:00 4        82       86       4.65       95.35     
01:15:00-01:20:00 18       92       115      15.65      80.00     
01:20:00-01:25:00 1        9        42       2.38       21.43     
01:25:00-01:30:00 17       204      165      10.30      123.64    
01:30:00-01:35:00 8        205      94       8.51       218.09    
01:35:00-01:40:00 28       185      195      14.36      94.87     
01:40:00-01:45:00 8        115      134      5.97       85.82     
01:45:00-01:50:00 16       112      164      9.76       68.29     
01:50:00-01:55:00 11       92       118      9.32       77.97     
01:55:00-02:00:00 11       116      122      9.02       95.08     
02:00:00-02:05:00 23       111      156      14.74      71.15     
02:05:00-02:10:00 25       132      152      16.45      86.84     
02:10:00-02:15:00 6        42       87       6.90       48.28     
02:15:00-02:20:00 28       188      179      15.64      105.03    
02:20:00-02:25:00 38       151      190      20.00      79.47     
02:25:00-02:30:00 21       219      143      14.69      153.15    
02:30:00-02:35:00 15       137      129      11.63      106.20    
02:35:00-02:40:00 13       115      146      8.90       78.77     
02:40:00-02:45:00 28       112      148      18.92      75.68     
02:45:00-02:50:00 7        41       70       10.00      58.57     
02:50:00-02:55:00 23       66       91       25.27      72.53     
02:55:00-03:00:00 11       125      113      9.73       110.62    
03:00:00-03:05:00 2        25       65       3.08       38.46     
03:05:00-03:10:00 4        22       58       6.90       37.93     
03:10:00-03:15:00 9        87       99       9.09       87.88     
03:15:00-03:20:00 9        50       67       13.43      74.63     
03:20:00-03:25:00 7        53       89       7.87       59.55     
03:25:00-03:30:00 6        52       88       6.82       59.09     
03:30:00-03:35:00 7        74       95       7.37       77.89     
03:35:00-03:40:00 10       99       71       14.08      139.44    
03:40:00-03:45:00 2        33       44       4.55       75.00     
03:45:00-03:50:00 3        15       44       6.82       34.09     
03:50:00-03:55:00 0        27       44       0.00       61.36     
03:55:00-04:00:00 1        29       44       2.27       65.91     
04:00:00-04:05:00 2        36       52       3.85       69.23     
04:05:00-04:10:00 1        41       48       2.08       85.42     
04:10:00-04:15:00 3        25       38       7.89       65.79     
04:15:00-04:20:00 4        26       31       12.90      83.87     
04:20:00-04:25:00 8        76       51       15.69      149.02    
04:25:00-04:30:00 9        46       45       20.00      102.22    
04:30:00-04:35:00 3        33       48       6.25       68.75     
04:35:00-04:40:00 1        45       65       1.54       69.23     
04:40:00-04:45:00 4        37       55       7.27       67.27     
04:45:00-04:50:00 3        29       44       6.82       65.91     
04:50:00-04:55:00 3        23       60       5.00       38.33     
04:55:00-05:00:00 26       134      103      25.24      130.10    
05:00:00-05:05:00 9        61       85       10.59      71.76     
05:05:00-05:10:00 2        58       93       2.15       62.37     
05:10:00-05:15:00 8        104      99       8.08       105.05    
05:15:00-05:20:00 9        75       115      7.83       65.22     
05:20:00-05:25:00 20       116      72       27.78      161.11    
05:25:00-05:30:00 24       81       67       35.82      120.90    
05:30:00-05:35:00 7        60       61       11.48      98.36     
05:35:00-05:40:00 1        46       47       2.13       97.87     
05:40:00-05:45:00 9        71       60       15.00      118.33    
05:45:00-05:50:00 5        47       58       8.62       81.03     
05:50:00-05:55:00 2        22       44       4.55       50.00     
05:55:00-06:00:00 2        24       59       3.39       40.68     
06:00:00-06:05:00 5        67       52       9.62       128.85    
06:05:00-06:10:00 6        54       57       10.53      94.74     
06:10:00-06:15:00 1        32       56       1.79       57.14     
06:15:00-06:20:00 3        50       75       4.00       66.67     
06:20:00-06:25:00 3        43       57       5.26       75.44     
06:25:00-06:30:00 6        46       82       7.32       56.10     
06:30:00-06:35:00 3        11       39       7.69       28.21     
06:35:00-06:40:00 6        74       96       6.25       77.08     
06:40:00-06:45:00 5        32       69       7.25       46.38     
06:45:00-06:50:00 3        46       68       4.41       67.65     
06:50:00-06:55:00 3        11       48       6.25       22.92     
06:55:00-07:00:00 1        25       35       2.86       71.43     
07:00:00-07:05:00 0        18       40       0.00       45.00     
07:05:00-07:10:00 8        37       50       16.00      74.00     
07:10:00-07:15:00 3        25       27       11.11      92.59     
07:15:00-07:20:00 3        48       56       5.36       85.71     
07:20:00-07:25:00 5        53       55       9.09       96.36     
07:25:00-07:30:00 1        25       28       3.57       89.29     
07:30:00-07:35:00 2        16       25       8.00       64.00     
07:35:00-07:40:00 0        2        13       0.00       15.38     
07:40:00-07:45:00 0        30       18       0.00       166.67    
07:45:00-07:50:00 1        19       32       3.12       59.38     
07:50:00-07:55:00 1        37       46       2.17       80.43     
07:55:00-08:00:00 8        60       65       12.31      92.31     
08:00:00-08:05:00 12       54       95       12.63      56.84     
08:05:00-08:10:00 16       51       82       19.51      62.20     
08:10:00-08:15:00 15       40       66       22.73      60.61     
08:15:00-08:20:00 2        37       62       3.23       59.68     
08:20:00-08:25:00 2        15       33       6.06       45.45     
08:25:00-08:30:00 1        42       42       2.38       100.00    
08:30:00-08:35:00 1        57       36       2.78       158.33    
08:35:00-08:40:00 0        19       31       0.00       61.29     
08:40:00-08:45:00 6        72       80       7.50       90.00     
08:45:00-08:50:00 2        12       60       3.33       20.00     
08:50:00-08:55:00 3        18       46       6.52       39.13     
08:55:00-09:00:00 3        19       32       9.38       59.38     
09:00:00-09:05:00 7        59       70       10.00      84.29     
09:05:00-09:10:00 24       100      126      19.05      79.37     
09:10:00-09:15:00 77       268      244      31.56      109.84    
09:15:00-09:20:00 38       232      179      21.23      129.61    
09:20:00-09:25:00 29       124      159      18.24      77.99     
09:25:00-09:30:00 61       251      222      27.48      113.06    
09:30:00-09:35:00 21       73       129      16.28      56.59     
09:35:00-09:40:00 28       151      190      14.74      79.47     
09:40:00-09:45:00 16       121      119      13.45      101.68    
09:45:00-09:50:00 35       68       149      23.49      45.64     
09:50:00-09:55:00 7        100      128      5.47       78.12     
09:55:00-10:00:00 15       102      86       17.44      118.60    
10:00:00-10:05:00 39       96       144      27.08      66.67     
10:05:00-10:10:00 65       78       167      38.92      46.71     
10:10:00-10:15:00 8        10       110      7.27       9.09      
10:15:00-10:20:00 26       169      164      15.85      103.05    
10:20:00-10:25:00 16       196      161      9.94       121.74    
10:25:00-10:30:00 5        62       124      4.03       50.00     
10:30:00-10:35:00 41       148      171      23.98      86.55     
10:35:00-10:40:00 10       99       125      8.00       79.20     
10:40:00-10:45:00 13       125      163      7.98       76.69     
10:45:00-10:50:00 17       84       166      10.24      50.60     
10:50:00-10:55:00 23       100      128      17.97      78.12     
10:55:00-11:00:00 12       96       140      8.57       68.57     
11:00:00-11:05:00 27       190      158      17.09      120.25    
11:05:00-11:10:00 34       140      202      16.83      69.31     
11:10:00-11:15:00 18       107      166      10.84      64.46     
11:15:00-11:20:00 7        95       152      4.61       62.50     
11:20:00-11:25:00 8        78       147      5.44       53.06     
11:25:00-11:30:00 8        68       112      7.14       60.71     
11:30:00-11:35:00 15       54       133      11.28      40.60     
11:35:00-11:40:00 13       129      132      9.85       97.73     
11:40:00-11:45:00 8        47       129      6.20       36.43     
11:45:00-11:50:00 17       116      126      13.49      92.06     
11:50:00-11:55:00 4        29       70       5.71       41.43     
11:55:00-12:00:00 3        54       53       5.66       101.89    

CLASSIFICATION SWITCHES: 11403 total
Frame    ID     From         To          
54       3      motorcycle   car         
57       3      car          motorcycle  
394      10     car          van         
395      10     van          car         
623      20     car          van         
633      20     van          car         
647      20     car          van         
682      20     van          car         
684      21     van          car         
904      24     car          van         
906      24     van          car         
910      24     car          van         
911      24     van          car         
945      24     car          van         
946      24     van          car         
951      24     car          van         
954      24     van          car         
1214     36     car          van         
2796     65     car          van         
2802     65     van          car         
3051     44     car          tricycle    
3058     44     tricycle     motorcycle  
3204     75     car          van         
3208     75     van          car         
3212     75     car          van         
3215     75     van          car         
3218     75     car          van         
3245     75     van          tricycle    
3267     82     motorcycle   tricycle    
3287     85     car          van         
3293     85     van          car         
3307     86     tricycle     car         
3310     85     car          van         
3349     85     van          car         
3361     85     car          van         
3362     85     van          car         
3474     92     car          van         
3475     92     van          car         
3813     105    car          van         
3815     105    van          car         
5723     133    car          van         
5725     133    van          car         
7269     148    tricycle     car         
7586     130    car          van         
7592     130    van          car         
7603     130    car          van         
7606     130    van          car         
7618     135    car          motorcycle  
7631     140    car          van         
7632     140    van          car         
7699     160    car          van         
7701     160    van          car         
7727     140    car          van         
7737     140    van          car         
7737     170    motorcycle   tricycle    
7738     170    tricycle     motorcycle  
7741     140    car          van         
7742     170    motorcycle   tricycle    
7743     140    van          car         
7744     140    car          van         
7745     140    van          car         
7746     140    car          van         
7750     140    van          car         
7751     140    car          van         
7771     140    van          car         
7771     170    tricycle     motorcycle  
7772     170    motorcycle   tricycle    
7788     170    tricycle     motorcycle  
7795     170    motorcycle   car         
7796     170    car          motorcycle  
7797     170    motorcycle   car         
7798     170    car          motorcycle  
7799     170    motorcycle   car         
7802     188    motorcycle   car         
7803     188    car          tricycle    
7813     182    car          van         
7814     166    car          van         
7819     166    van          car         
7827     190    van          car         
8822     211    tricycle     motorcycle  
8831     211    motorcycle   tricycle    
8834     211    tricycle     motorcycle  
8842     211    motorcycle   tricycle    
8848     211    tricycle     motorcycle  
9363     216    car          van         
9365     216    van          car         
9366     216    car          van         
9369     216    van          car         
9378     216    car          van         
9379     216    van          car         
9380     216    car          van         
9385     216    van          car         
9387     216    car          van         
9392     216    van          car         
9404     216    car          van         
9413     216    van          car         
9471     216    car          van         
9473     217    car          van         
9475     217    van          car         
9475     216    van          car         
9476     216    car          van         
9477     216    van          car         
9491     217    car          van         
9498     217    van          car         
10045    230    tricycle     car         
10226    217    car          van         
10677    256    van          car         
10677    234    car          motorcycle  
10687    253    motorcycle   car         
11097    263    car          van         
11098    263    van          car         
11171    265    car          van         
11172    265    van          car         
11329    270    van          car         
11407    273    car          van         
11603    279    car          van         
11605    279    van          car         
12286    290    car          van         
12288    290    van          car         
12400    294    van          tricycle    
12427    294    tricycle     van         
12506    296    car          van         
12510    296    van          car         
12568    296    car          van         
12572    299    car          van         
12573    296    van          car         
12574    296    car          van         
12576    296    van          car         
12578    299    van          car         
12599    297    tricycle     car         
12863    310    car          van         
12868    303    car          van         
12873    303    van          car         
12895    303    car          van         
12934    303    van          car         
12945    303    car          van         
12961    318    car          van         
13037    320    motorcycle   tricycle    
13073    321    car          tricycle    
13360    328    van          car         
13360    330    car          van         
13368    330    van          car         
13368    329    car          tricycle    
13369    330    car          van         
13370    330    van          car         
13371    330    car          van         
13372    330    van          car         
13378    331    van          car         
13386    331    car          van         
13390    331    van          car         
13391    331    car          van         
13392    331    van          car         
13396    331    car          van         
13458    331    van          car         
13459    335    van          car         
13461    332    car          van         
13461    335    car          van         
13462    332    van          car         
13467    335    van          car         
13469    335    car          van         
13607    341    van          car         
13656    341    car          van         
13656    344    van          car         
13659    341    van          car         
13711    349    car          van         
13712    313    car          van         
13713    349    van          car         
13719    313    van          car         
13749    313    car          van         
13750    313    van          car         
13751    313    car          van         
13752    313    van          car         
13753    313    car          van         
13768    313    van          car         
13777    352    motorcycle   tricycle    
13785    352    tricycle     motorcycle  
13788    352    motorcycle   tricycle    
13792    352    tricycle     motorcycle  
13793    352    motorcycle   tricycle    
13794    352    tricycle     motorcycle  
13795    352    motorcycle   tricycle    
13798    352    tricycle     motorcycle  
14318    367    tricycle     car         
14773    351    car          van         
14774    351    van          car         
15369    379    car          van         
15373    379    van          car         
15373    381    car          van         
15408    381    van          car         
15409    381    car          van         
15411    381    van          car         
15412    381    car          van         
15417    381    van          car         
15432    381    car          van         
15434    381    van          car         
15435    381    car          van         
15447    381    van          car         
15450    381    car          van         
15457    386    motorcycle   car         
15460    386    car          motorcycle  
15461    387    motorcycle   tricycle    
15498    381    van          car         
15518    387    tricycle     car         
16077    392    car          van         
16093    392    van          car         
16094    392    car          van         
16095    392    van          car         
16103    392    car          van         
16152    392    van          car         
16153    392    car          van         
16153    400    van          car         
16231    397    car          van         
16486    367    car          tricycle    
16493    367    tricycle     car         
16500    367    car          tricycle    
16624    255    car          van         
16628    255    van          car         
16718    416    van          car         
16720    417    car          van         
16721    416    car          van         
16721    417    van          car         
16724    408    car          van         
16725    408    van          car         
16808    424    van          car         
16824    418    van          car         
16878    422    car          motorcycle  
16901    426    car          van         
16903    426    van          car         
16911    426    car          van         
16912    426    van          car         
16913    426    car          van         
16916    426    van          car         
16987    433    motorcycle   car         
17089    445    car          van         
17090    445    van          car         
17092    445    car          van         
17093    445    van          car         
17396    466    van          car         
17421    466    car          van         
17422    466    van          car         
17443    466    car          van         
17445    466    van          car         
17446    466    car          van         
17453    466    van          car         
17455    466    car          van         
17456    466    van          car         
17463    466    car          van         
17464    466    van          car         
17465    466    car          van         
17469    466    van          car         
17472    466    car          van         
17482    473    car          motorcycle  
17494    466    van          car         
18234    478    car          van         
18237    478    van          car         
18440    496    car          van         
18443    495    van          car         
18454    496    van          car         
18469    496    car          van         
18489    493    car          van         
18490    493    van          car         
18518    496    van          car         
18533    496    car          van         
18533    505    van          car         
18535    496    van          car         
18541    496    car          van         
18544    496    van          car         
18763    511    motorcycle   tricycle    
18770    511    tricycle     motorcycle  
18799    511    motorcycle   tricycle    
18808    511    tricycle     motorcycle  
19467    523    car          van         
19468    518    car          van         
19585    518    van          car         
19587    518    car          van         
19588    518    van          car         
19589    518    car          van         
19916    535    motorcycle   tricycle    
19917    535    tricycle     motorcycle  
20566    545    car          van         
20610    550    car          van         
20613    549    car          van         
20642    551    van          car         
20724    549    van          car         
21557    551    car          van         
21738    551    van          car         
21746    551    car          van         
21754    551    van          car         
21758    551    car          van         
21759    551    van          car         
23745    560    car          tricycle    
23815    482    car          van         
23826    482    van          car         
23894    570    car          van         
23894    509    car          van         
23895    570    van          car         
23896    570    car          van         
23904    570    van          car         
23907    509    van          car         
23910    509    car          van         
23913    509    van          car         
23915    509    car          van         
23916    509    van          car         
23927    601    car          tricycle    
23929    601    tricycle     car         
23930    601    car          tricycle    
23935    601    tricycle     car         
23936    601    car          tricycle    
23938    601    tricycle     car         
24014    595    car          van         
24022    595    van          car         
24023    595    car          van         
24027    595    van          car         
24028    595    car          van         
24030    595    van          car         
24109    609    car          van         
24132    609    van          car         
24159    615    car          van         
24160    615    van          car         
24171    616    van          car         
24172    615    car          van         
24175    615    van          car         
24178    627    van          car         
24265    628    car          van         
24266    628    van          car         
24275    628    car          van         
24276    628    van          car         
24277    628    car          van         
24278    628    van          car         
24280    628    car          van         
24281    628    van          car         
24293    628    car          van         
24300    628    van          car         
24426    636    car          van         
24588    639    car          van         
24589    639    van          car         
24829    641    motorcycle   tricycle    
24834    641    tricycle     motorcycle  
25014    639    car          van         
25070    639    van          car         
25075    639    car          van         
25081    639    van          car         
25145    639    car          van         
25178    639    van          car         
25181    639    car          van         
25194    639    van          car         
25254    639    car          van         
25255    639    van          car         
25272    639    car          van         
25583    658    car          van         
25617    661    van          car         
25618    661    car          van         
25642    661    van          car         
25642    663    car          van         
25678    661    car          van         
25682    661    van          car         
25682    664    car          van         
25685    661    car          van         
25689    661    van          car         
25690    661    car          van         
25693    661    van          car         
26437    661    car          van         
26443    661    van          car         
26984    695    car          van         
27128    701    car          van         
27129    701    van          car         
27708    715    motorcycle   car         
27709    715    car          motorcycle  
27711    715    motorcycle   car         
29089    743    car          van         
29090    743    van          car         
29597    661    car          van         
29597    782    van          car         
29601    661    van          car         
29664    781    car          van         
29664    787    car          van         
29694    661    car          van         
29704    661    van          car         
29907    791    car          van         
29914    791    van          car         
29920    791    car          van         
29945    791    van          car         
29946    791    car          van         
29947    791    van          car         
29961    791    car          van         
29969    661    car          van         
29989    661    van          car         
30018    791    van          car         
30037    791    car          van         
30038    810    car          van         
30043    810    van          car         
30043    661    car          van         
30045    661    van          car         
30053    810    car          van         
30321    820    car          van         
30335    820    van          car         
30336    820    car          van         
30337    820    van          car         
30338    820    car          van         
30340    823    car          van         
30373    823    van          car         
30378    823    car          van         
30458    834    car          van         
30688    661    car          van         
30688    842    van          car         
30697    661    van          car         
30697    842    car          van         
30839    653    car          motorcycle  
30869    661    car          van         
30875    661    van          car         
30880    661    car          van         
31033    862    van          car         
31038    862    car          van         
31095    857    motorcycle   car         
31099    854    car          motorcycle  
31101    862    van          car         
31102    854    motorcycle   car         
31103    854    car          motorcycle  
31103    873    motorcycle   car         
31103    862    car          van         
31104    873    car          motorcycle  
31133    878    tricycle     van         
31145    862    van          car         
31150    862    car          van         
31157    862    van          car         
31158    862    car          van         
31161    878    van          car         
31167    862    van          car         
31175    862    car          motorcycle  
31188    878    car          van         
31201    878    van          car         
31206    878    car          van         
31210    878    van          car         
31325    885    car          van         
31327    885    van          car         
31329    885    car          van         
31330    885    van          car         
31455    894    car          van         
31460    894    van          car         
31514    893    car          van         
31515    893    van          car         
31961    914    motorcycle   car         
32185    925    motorcycle   tricycle    
33193    946    car          van         
