DCNv3-Full - 6to6_g35.mp4 Full Tracking Report
============================================================
Date: 2026-03-19 22:08:26
Model: /home/migui/YOLO_outputs/100_dcnv3_yolov8n_full/weights/best.pt
Video: /media/mydrive/GitHub/ultralytics/videos/6to6_g35.mp4
Frames: 648107 | FPS(video): 15 | Duration: 12:00:00

TRACKING METRICS
------------------------------
MOTA:               0.9177
IDF1:               0.9288
ID Switches:        2324
Mostly Tracked (MT):(86.4%)
Mostly Lost (ML):   (0.9%)
GFLOPs:             nan
FPS:                80.14
Runtime:            02:14:47
Class Switches:     12638

TOTAL VEHICLE COUNTS
------------------------------
  CAR             2750
  MOTORCYCLE      650
  TRICYCLE        334
  VAN             373
  BUS             0
  TRUCK           6
  TOTAL           4113

VEHICLE COUNTS PER 5-MINUTE INTERVAL
------------------------------------------------------------
Interval           Car      Motorcycle Tricycle Van      Bus      Truck    Total   
05:40:00-05:45:00 8        4        0        1        0        0        13      
05:45:00-05:50:00 10       7        2        1        0        1        21      
05:50:00-05:55:00 13       5        4        0        0        0        22      
05:55:00-06:00:00 3        5        1        1        0        0        10      
06:00:00-06:05:00 6        4        0        1        0        0        11      
06:05:00-06:10:00 3        7        2        0        0        0        12      
06:10:00-06:15:00 11       4        3        0        0        0        18      
06:15:00-06:20:00 11       2        4        2        0        0        19      
06:20:00-06:25:00 10       3        4        0        0        0        17      
06:25:00-06:30:00 11       4        1        2        0        0        18      
06:30:00-06:35:00 5        2        6        0        0        0        13      
06:35:00-06:40:00 13       1        7        0        0        0        21      
06:40:00-06:45:00 13       3        7        0        0        0        23      
06:45:00-06:50:00 9        4        5        0        0        0        18      
06:50:00-06:55:00 10       3        3        0        0        0        16      
06:55:00-07:00:00 6        4        0        1        0        0        11      
07:00:00-07:05:00 4        2        1        1        0        0        8       
07:05:00-07:10:00 6        2        1        0        0        0        9       
07:10:00-07:15:00 4        3        2        0        0        1        10      
07:15:00-07:20:00 12       6        3        0        0        0        21      
07:20:00-07:25:00 8        6        2        3        0        1        20      
07:25:00-07:30:00 5        6        1        1        0        0        13      
07:30:00-07:35:00 5        2        1        3        0        0        11      
07:35:00-07:40:00 4        0        1        1        0        0        6       
07:40:00-07:45:00 7        3        2        0        0        0        12      
07:45:00-07:50:00 6        3        2        1        0        0        12      
07:50:00-07:55:00 9        3        4        0        0        0        16      
07:55:00-08:00:00 11       2        5        0        0        0        18      
08:00:00-08:05:00 9        5        9        4        0        0        27      
08:05:00-08:10:00 15       4        8        4        0        0        31      
08:10:00-08:15:00 10       2        3        2        0        0        17      
08:15:00-08:20:00 15       0        2        3        0        0        20      
08:20:00-08:25:00 7        2        2        2        0        0        13      
08:25:00-08:30:00 8        4        3        1        0        0        16      
08:30:00-08:35:00 8        2        1        1        0        0        12      
08:35:00-08:40:00 4        4        4        2        0        0        14      
08:40:00-08:45:00 11       3        2        3        0        0        19      
08:45:00-08:50:00 6        5        3        1        0        0        15      
08:50:00-08:55:00 7        1        2        0        0        0        10      
08:55:00-09:00:00 3        3        1        0        0        0        7       
09:00:00-09:05:00 14       2        3        5        0        0        24      
09:05:00-09:10:00 25       2        5        4        0        0        36      
09:10:00-09:15:00 34       6        2        9        0        0        51      
09:15:00-09:20:00 26       1        3        7        0        0        37      
09:20:00-09:25:00 32       4        2        7        0        0        45      
09:25:00-09:30:00 20       3        8        7        0        0        38      
09:30:00-09:35:00 37       5        3        4        0        0        49      
09:35:00-09:40:00 41       4        4        9        0        0        58      
09:40:00-09:45:00 38       7        3        3        0        0        51      
09:45:00-09:50:00 38       5        5        2        0        0        50      
09:50:00-09:55:00 24       1        4        4        0        0        33      
09:55:00-10:00:00 14       3        2        3        0        0        22      
10:00:00-10:05:00 28       3        4        3        0        0        38      
10:05:00-10:10:00 18       3        0        1        0        0        22      
10:10:00-10:15:00 22       8        5        0        0        0        35      
10:15:00-10:20:00 24       7        5        2        0        1        39      
10:20:00-10:25:00 39       4        3        8        0        0        54      
10:25:00-10:30:00 39       7        2        4        0        0        52      
10:30:00-10:35:00 28       2        5        4        0        2        41      
10:35:00-10:40:00 30       7        3        4        0        0        44      
10:40:00-10:45:00 35       8        6        9        0        0        58      
10:45:00-10:50:00 41       6        1        5        0        0        53      
10:50:00-10:55:00 26       9        4        3        0        0        42      
10:55:00-11:00:00 32       5        7        6        0        0        50      
11:00:00-11:05:00 26       5        4        6        0        0        41      
11:05:00-11:10:00 35       16       5        1        0        0        57      
11:10:00-11:15:00 38       19       2        3        0        0        62      
11:15:00-11:20:00 45       10       4        2        0        0        61      
11:20:00-11:25:00 39       5        2        7        0        0        53      
11:25:00-11:30:00 32       4        6        6        0        0        48      
11:30:00-11:35:00 29       5        2        4        0        0        40      
11:35:00-11:40:00 23       8        2        5        0        0        38      
11:40:00-11:45:00 31       8        4        4        0        0        47      
11:45:00-11:50:00 21       5        5        4        0        0        35      
11:50:00-11:55:00 15       2        1        2        0        0        20      
11:55:00-12:00:00 19       2        3        1        0        0        25      

SWITCH STATISTICS (over 12:00:07 period)
------------------------------------------------------------
ID Switches Total:                      2324
ID Switches / Hour:                     193.63
Counted Vehs with ID Switch:            282/4113 (6.86%)
Tracks with Class Switch:               2938/13860 (21.20%)
Counted Vehs with Class Switch:         906/4113 (22.03%)

CLASS SWITCHES - PER FRAME
------------------------------------------------------------
Total (all tracks):                     12638
On Counted Vehicles:                    3893
Avg per Affected Counted Veh:           4.30
Per Hour:                               1052.99

CLASS SWITCHES - PER SECOND
------------------------------------------------------------
Total (all tracks):                     7229
On Counted Vehicles:                    2080
Avg per Affected Counted Veh:           2.30
Per Hour:                               602.32

ID & CLASS SWITCHES PER 5-MINUTE INTERVAL
--------------------------------------------------------------
Interval           IDSw     ClsSw    Tracks   IDSw%      ClsSw%    
00:00:00-00:05:00 10       34       96       10.42      35.42     
00:05:00-00:10:00 8        51       85       9.41       60.00     
00:10:00-00:15:00 6        34       72       8.33       47.22     
00:15:00-00:20:00 7        60       109      6.42       55.05     
00:20:00-00:25:00 12       47       72       16.67      65.28     
00:25:00-00:30:00 13       105      85       15.29      123.53    
00:30:00-00:35:00 6        67       95       6.32       70.53     
00:35:00-00:40:00 3        43       86       3.49       50.00     
00:40:00-00:45:00 6        94       127      4.72       74.02     
00:45:00-00:50:00 23       216      156      14.74      138.46    
00:50:00-00:55:00 25       176      174      14.37      101.15    
00:55:00-01:00:00 40       248      156      25.64      158.97    
01:00:00-01:05:00 11       87       133      8.27       65.41     
01:05:00-01:10:00 20       62       164      12.20      37.80     
01:10:00-01:15:00 15       91       102      14.71      89.22     
01:15:00-01:20:00 32       173      165      19.39      104.85    
01:20:00-01:25:00 4        66       54       7.41       122.22    
01:25:00-01:30:00 13       191      173      7.51       110.40    
01:30:00-01:35:00 9        128      114      7.89       112.28    
01:35:00-01:40:00 15       176      173      8.67       101.73    
01:40:00-01:45:00 9        99       157      5.73       63.06     
01:45:00-01:50:00 24       129      164      14.63      78.66     
01:50:00-01:55:00 17       143      150      11.33      95.33     
01:55:00-02:00:00 18       118      156      11.54      75.64     
02:00:00-02:05:00 5        92       127      3.94       72.44     
02:05:00-02:10:00 17       126      132      12.88      95.45     
02:10:00-02:15:00 93       251      205      45.37      122.44    
02:15:00-02:20:00 27       176      188      14.36      93.62     
02:20:00-02:25:00 22       190      183      12.02      103.83    
02:25:00-02:30:00 34       237      168      20.24      141.07    
02:30:00-02:35:00 19       124      144      13.19      86.11     
02:35:00-02:40:00 21       105      156      13.46      67.31     
02:40:00-02:45:00 38       168      158      24.05      106.33    
02:45:00-02:50:00 57       77       134      42.54      57.46     
02:50:00-02:55:00 60       64       157      38.22      40.76     
02:55:00-03:00:00 29       118      133      21.80      88.72     
03:00:00-03:05:00 1        30       68       1.47       44.12     
03:05:00-03:10:00 1        14       60       1.67       23.33     
03:10:00-03:15:00 20       155      98       20.41      158.16    
03:15:00-03:20:00 5        31       68       7.35       45.59     
03:20:00-03:25:00 11       58       96       11.46      60.42     
03:25:00-03:30:00 65       131      158      41.14      82.91     
03:30:00-03:35:00 7        53       100      7.00       53.00     
03:35:00-03:40:00 6        97       81       7.41       119.75    
03:40:00-03:45:00 1        35       49       2.04       71.43     
03:45:00-03:50:00 6        20       75       8.00       26.67     
03:50:00-03:55:00 0        37       49       0.00       75.51     
03:55:00-04:00:00 1        35       62       1.61       56.45     
04:00:00-04:05:00 13       52       62       20.97      83.87     
04:05:00-04:10:00 6        58       47       12.77      123.40    
04:10:00-04:15:00 1        7        48       2.08       14.58     
04:15:00-04:20:00 1        29       33       3.03       87.88     
04:20:00-04:25:00 1        25       41       2.44       60.98     
04:25:00-04:30:00 5        41       41       12.20      100.00    
04:30:00-04:35:00 1        38       46       2.17       82.61     
04:35:00-04:40:00 3        41       52       5.77       78.85     
04:40:00-04:45:00 5        36       54       9.26       66.67     
04:45:00-04:50:00 6        42       49       12.24      85.71     
04:50:00-04:55:00 2        29       72       2.78       40.28     
04:55:00-05:00:00 34       176      117      29.06      150.43    
05:00:00-05:05:00 2        53       99       2.02       53.54     
05:05:00-05:10:00 87       70       181      48.07      38.67     
05:10:00-05:15:00 60       115      141      42.55      81.56     
05:15:00-05:20:00 13       105      105      12.38      100.00    
05:20:00-05:25:00 4        47       50       8.00       94.00     
05:25:00-05:30:00 24       84       86       27.91      97.67     
05:30:00-05:35:00 10       53       72       13.89      73.61     
05:35:00-05:40:00 2        29       49       4.08       59.18     
05:40:00-05:45:00 10       70       57       17.54      122.81    
05:45:00-05:50:00 7        63       54       12.96      116.67    
05:50:00-05:55:00 1        24       47       2.13       51.06     
05:55:00-06:00:00 1        37       54       1.85       68.52     
06:00:00-06:05:00 3        46       54       5.56       85.19     
06:05:00-06:10:00 5        61       49       10.20      124.49    
06:10:00-06:15:00 2        36       54       3.70       66.67     
06:15:00-06:20:00 4        51       54       7.41       94.44     
06:20:00-06:25:00 4        54       64       6.25       84.38     
06:25:00-06:30:00 13       71       105      12.38      67.62     
06:30:00-06:35:00 11       45       60       18.33      75.00     
06:35:00-06:40:00 15       99       109      13.76      90.83     
06:40:00-06:45:00 3        55       71       4.23       77.46     
06:45:00-06:50:00 7        83       72       9.72       115.28    
06:50:00-06:55:00 4        26       51       7.84       50.98     
06:55:00-07:00:00 13       49       63       20.63      77.78     
07:00:00-07:05:00 4        59       51       7.84       115.69    
07:05:00-07:10:00 4        50       40       10.00      125.00    
07:10:00-07:15:00 0        34       24       0.00       141.67    
07:15:00-07:20:00 0        59       45       0.00       131.11    
07:20:00-07:25:00 7        71       61       11.48      116.39    
07:25:00-07:30:00 0        24       26       0.00       92.31     
07:30:00-07:35:00 1        18       24       4.17       75.00     
07:35:00-07:40:00 1        6        19       5.26       31.58     
07:40:00-07:45:00 0        10       18       0.00       55.56     
07:45:00-07:50:00 1        20       27       3.70       74.07     
07:50:00-07:55:00 1        19       41       2.44       46.34     
07:55:00-08:00:00 9        114      60       15.00      190.00    
08:00:00-08:05:00 7        112      93       7.53       120.43    
08:05:00-08:10:00 12       41       65       18.46      63.08     
08:10:00-08:15:00 2        47       48       4.17       97.92     
08:15:00-08:20:00 2        41       64       3.12       64.06     
08:20:00-08:25:00 6        17       38       15.79      44.74     
08:25:00-08:30:00 1        36       36       2.78       100.00    
08:30:00-08:35:00 15       60       44       34.09      136.36    
08:35:00-08:40:00 1        14       34       2.94       41.18     
08:40:00-08:45:00 53       92       113      46.90      81.42     
08:45:00-08:50:00 32       53       80       40.00      66.25     
08:50:00-08:55:00 18       31       57       31.58      54.39     
08:55:00-09:00:00 6        44       37       16.22      118.92    
09:00:00-09:05:00 10       91       72       13.89      126.39    
09:05:00-09:10:00 16       79       101      15.84      78.22     
09:10:00-09:15:00 19       240      172      11.05      139.53    
09:15:00-09:20:00 16       160      148      10.81      108.11    
09:20:00-09:25:00 39       171      175      22.29      97.71     
09:25:00-09:30:00 36       240      173      20.81      138.73    
09:30:00-09:35:00 15       98       146      10.27      67.12     
09:35:00-09:40:00 39       202      215      18.14      93.95     
09:40:00-09:45:00 49       152      167      29.34      91.02     
09:45:00-09:50:00 88       145      217      40.55      66.82     
09:50:00-09:55:00 15       145      135      11.11      107.41    
09:55:00-10:00:00 13       156      74       17.57      210.81    
10:00:00-10:05:00 23       122      104      22.12      117.31    
10:05:00-10:10:00 17       83       126      13.49      65.87     
10:10:00-10:15:00 73       102      199      36.68      51.26     
10:15:00-10:20:00 33       158      182      18.13      86.81     
10:20:00-10:25:00 17       116      138      12.32      84.06     
10:25:00-10:30:00 9        79       134      6.72       58.96     
10:30:00-10:35:00 37       171      157      23.57      108.92    
10:35:00-10:40:00 22       199      133      16.54      149.62    
10:40:00-10:45:00 17       172      163      10.43      105.52    
10:45:00-10:50:00 15       91       156      9.62       58.33     
10:50:00-10:55:00 12       63       123      9.76       51.22     
10:55:00-11:00:00 49       99       184      26.63      53.80     
11:00:00-11:05:00 18       143      150      12.00      95.33     
11:05:00-11:10:00 21       154      188      11.17      81.91     
11:10:00-11:15:00 15       150      176      8.52       85.23     
11:15:00-11:20:00 8        67       156      5.13       42.95     
11:20:00-11:25:00 11       94       137      8.03       68.61     
11:25:00-11:30:00 33       107      148      22.30      72.30     
11:30:00-11:35:00 24       67       153      15.69      43.79     
11:35:00-11:40:00 24       136      148      16.22      91.89     
11:40:00-11:45:00 12       75       144      8.33       52.08     
11:45:00-11:50:00 13       100      122      10.66      81.97     
11:50:00-11:55:00 8        41       72       11.11      56.94     
11:55:00-12:00:00 0        36       51       0.00       70.59     

CLASSIFICATION SWITCHES: 12638 total
Frame    ID     From         To          
33       5      car          van         
33       8      car          motorcycle  
34       5      van          car         
54       3      motorcycle   car         
55       3      car          motorcycle  
56       3      motorcycle   car         
106      8      motorcycle   tricycle    
108      8      tricycle     motorcycle  
624      23     car          van         
625      24     car          van         
640      24     van          car         
644      24     car          van         
683      24     van          car         
690      24     car          van         
694      24     van          car         
698      24     car          van         
700      24     van          car         
701      24     car          van         
703      24     van          car         
3207     22     car          tricycle    
3214     83     car          van         
3217     83     van          car         
3218     83     car          van         
3224     83     van          car         
3240     98     van          car         
3282     105    car          van         
3284     105    van          car         
3285     105    car          van         
3287     106    car          van         
3288     105    van          car         
3350     106    van          car         
3377     122    tricycle     motorcycle  
3468     117    car          van         
3469     117    van          car         
4664     149    car          motorcycle  
4891     155    car          tricycle    
4892     155    tricycle     car         
4917     155    car          motorcycle  
4918     155    motorcycle   car         
4919     155    car          motorcycle  
4920     155    motorcycle   car         
4926     155    car          motorcycle  
4927     155    motorcycle   car         
4929     155    car          motorcycle  
4930     155    motorcycle   car         
5020     163    car          motorcycle  
5127     164    car          motorcycle  
5133     164    motorcycle   car         
5320     171    car          van         
5322     171    van          car         
5378     171    car          van         
5379     171    van          car         
5437     171    car          van         
5439     171    van          car         
5562     171    car          van         
7269     193    tricycle     car         
7587     176    car          van         
7588     176    van          car         
7696     225    car          van         
7697     215    car          van         
7697     225    van          car         
7701     215    van          car         
7702     225    car          motorcycle  
7712     228    motorcycle   car         
7715     229    van          car         
7717     227    car          van         
7724     225    motorcycle   tricycle    
7787     225    tricycle     motorcycle  
7796     225    motorcycle   car         
7796     240    car          motorcycle  
7804     225    car          motorcycle  
7805     225    motorcycle   car         
7808     242    motorcycle   van         
7814     229    car          van         
7815     242    van          car         
7818     229    van          car         
7818     242    car          van         
7857     249    car          motorcycle  
7882     249    motorcycle   car         
8082     260    motorcycle   car         
8086     260    car          motorcycle  
8808     270    motorcycle   tricycle    
8813     270    tricycle     motorcycle  
8821     270    motorcycle   tricycle    
8823     270    tricycle     motorcycle  
9494     272    car          van         
9494     273    car          van         
9495     272    van          car         
9495     273    van          car         
9496     272    car          van         
9496     273    car          van         
9498     272    van          car         
9498     273    van          car         
9499     272    car          van         
9499     281    van          car         
9536     278    motorcycle   car         
10195    297    motorcycle   car         
10571    305    tricycle     car         
10575    308    car          motorcycle  
12507    335    car          van         
12508    335    van          car         
12510    336    van          car         
12576    339    van          car         
12865    347    car          van         
12869    343    car          van         
12870    347    van          car         
12885    343    van          car         
12893    343    car          van         
12935    343    van          car         
12946    343    car          van         
13356    362    car          van         
13362    350    car          van         
13362    362    van          car         
13375    350    van          car         
13377    350    car          van         
13379    350    van          car         
13387    350    car          van         
13446    350    van          car         
13450    350    car          van         
13604    373    van          car         
13702    377    motorcycle   tricycle    
13711    378    car          van         
13714    324    car          van         
13719    324    van          car         
13748    324    car          van         
13769    324    van          car         
13779    382    motorcycle   tricycle    
13784    382    tricycle     motorcycle  
13789    382    motorcycle   tricycle    
13791    382    tricycle     motorcycle  
14349    398    tricycle     motorcycle  
15222    406    car          van         
15224    406    van          car         
15372    411    car          van         
15423    411    van          car         
15426    411    car          van         
15463    414    motorcycle   tricycle    
15464    414    tricycle     motorcycle  
15464    417    motorcycle   tricycle    
15480    417    tricycle     car         
15483    411    van          car         
15483    417    car          tricycle    
15484    411    car          van         
15499    411    van          car         
15519    417    tricycle     car         
15602    412    car          van         
15632    412    van          motorcycle  
16082    427    car          van         
16091    427    van          car         
16094    427    car          van         
16096    427    van          car         
16097    427    car          van         
16228    443    van          car         
16229    443    car          van         
16231    424    car          van         
16569    294    car          motorcycle  
16570    294    motorcycle   car         
16718    463    van          car         
16719    463    car          van         
16723    464    car          van         
16735    449    car          tricycle    
16879    473    car          motorcycle  
16918    481    car          motorcycle  
16949    476    car          van         
16950    476    van          car         
16961    476    car          van         
16962    481    motorcycle   tricycle    
16963    476    van          car         
16963    481    tricycle     motorcycle  
16987    481    motorcycle   car         
17393    508    car          van         
17395    508    van          car         
17442    508    car          van         
17444    508    van          car         
17446    508    car          van         
17447    508    van          car         
17468    508    car          van         
17492    520    car          van         
17496    520    van          car         
18440    539    car          van         
18517    539    van          car         
18534    539    car          van         
18539    539    van          car         
18541    539    car          van         
18543    539    van          car         
18767    553    motorcycle   tricycle    
18768    553    tricycle     motorcycle  
18830    558    car          van         
18833    558    van          car         
18863    562    car          van         
18864    562    van          car         
19465    564    car          van         
19588    564    van          car         
19636    568    car          van         
19642    568    van          car         
19743    568    car          van         
19747    568    van          car         
19940    576    car          van         
19941    576    van          car         
20157    579    car          van         
20158    579    van          car         
20199    583    car          van         
20223    583    van          car         
20366    583    car          van         
20393    583    van          car         
20561    583    car          van         
20609    587    car          van         
20650    591    van          car         
20652    591    car          van         
20675    583    van          car         
20676    583    car          van         
20684    591    van          car         
20751    594    van          car         
20936    596    van          car         
21019    598    car          van         
21044    598    van          car         
21399    601    car          van         
21400    601    van          car         
21557    605    car          van         
21650    605    van          car         
21652    605    car          van         
21738    605    van          car         
21746    605    car          van         
21759    605    van          car         
21805    611    van          car         
22078    613    van          car         
22693    620    car          van         
22697    620    van          car         
23072    624    car          van         
23104    624    van          car         
23148    626    car          van         
23173    626    van          car         
23794    529    car          van         
23795    529    van          car         
23812    529    car          van         
23814    529    van          car         
23815    529    car          van         
23815    626    car          van         
23817    529    van          car         
23821    626    van          car         
23823    626    car          van         
23826    626    van          car         
23827    626    car          van         
23828    626    van          car         
23830    529    car          van         
23831    529    van          car         
23904    608    car          tricycle    
23907    608    tricycle     car         
23908    608    car          tricycle    
23910    608    tricycle     car         
23916    608    car          tricycle    
23920    608    tricycle     car         
23925    608    car          tricycle    
23926    608    tricycle     car         
23931    608    car          tricycle    
23935    608    tricycle     car         
23936    608    car          tricycle    
23940    608    tricycle     car         
24012    636    car          van         
24013    636    van          car         
24014    636    car          van         
24022    636    van          car         
24032    636    car          van         
24034    636    van          car         
24036    636    car          van         
24037    636    van          car         
24048    636    car          motorcycle  
24049    636    motorcycle   car         
24051    639    car          motorcycle  
24068    644    motorcycle   car         
24088    659    car          van         
24110    645    car          van         
24113    645    van          car         
24114    645    car          van         
24116    645    van          car         
24121    659    van          car         
24122    659    car          van         
24122    645    car          van         
24123    645    van          car         
24124    645    car          van         
24125    645    van          car         
24133    645    car          van         
24134    645    van          car         
24136    645    car          van         
24137    659    van          car         
24138    659    car          van         
24138    645    van          car         
24139    659    van          car         
24143    659    car          van         
24144    659    van          car         
24147    659    car          van         
24167    659    van          car         
24280    672    car          van         
24282    672    van          car         
24283    672    car          van         
24284    672    van          car         
24286    672    car          van         
24287    672    van          car         
24288    672    car          van         
24300    672    van          car         
24832    691    motorcycle   tricycle    
24833    691    tricycle     motorcycle  
25020    689    car          van         
25028    689    van          car         
25033    689    car          van         
25040    689    van          car         
25047    689    car          van         
25068    689    van          car         
25154    689    car          van         
25157    689    van          car         
25193    689    car          van         
25239    689    van          car         
25275    689    car          van         
25309    689    van          car         
25313    689    car          van         
25442    689    van          car         
25443    689    car          van         
25619    728    car          van         
25620    728    van          car         
25638    729    van          car         
25640    729    car          van         
25641    729    van          car         
25646    729    car          van         
25652    729    van          car         
25652    728    car          van         
25666    729    car          van         
25666    728    van          car         
25668    729    van          car         
25668    728    car          van         
26983    741    car          van         
26986    741    van          car         
27706    757    motorcycle   car         
28839    768    car          van         
29663    782    car          van         
29664    780    car          van         
29827    789    car          van         
29831    789    van          car         
29907    784    car          van         
29913    784    van          car         
29914    784    car          van         
29918    784    van          car         
29919    784    car          van         
29927    784    van          car         
29928    784    car          van         
29974    795    motorcycle   car         
29975    795    car          motorcycle  
29976    793    car          motorcycle  
29976    795    motorcycle   car         
30018    784    van          car         
30038    784    car          van         
30052    784    van          car         
30053    784    car          van         
30320    800    car          van         
30374    800    van          car         
30377    800    car          van         
30393    714    car          van         
30455    809    car          van         
30482    807    car          van         
30485    807    van          car         
30784    807    car          van         
30898    729    car          van         
30899    729    van          car         
30907    729    car          van         
31029    834    car          van         
31034    834    van          car         
31035    834    car          van         
31056    834    van          car         
31065    834    car          van         
31079    834    van          car         
31083    834    car          van         
31096    830    motorcycle   car         
31104    833    car          van         
31117    833    van          car         
31118    833    car          van         
31126    833    van          car         
31128    833    car          van         
31131    833    van          car         
31133    833    car          van         
31133    846    tricycle     car         
31138    846    car          van         
31142    833    van          car         
31147    833    car          van         
31158    846    van          car         
31160    846    car          van         
31162    833    van          car         
31163    833    car          van         
31163    846    van          car         
31164    833    van          car         
31180    833    car          motorcycle  
31199    856    van          car         
31200    846    car          van         
31205    846    van          motorcycle  
31206    856    car          van         
31206    846    motorcycle   car         
31207    856    van          car         
31419    872    car          truck       
31421    872    truck        car         
31497    872    car          van         
31503    872    van          car         
31514    872    car          van         
31517    872    van          car         
31560    889    car          motorcycle  
31668    894    motorcycle   tricycle    
31676    894    tricycle     motorcycle  
31987    896    car          motorcycle  
31990    896    motorcycle   car         
32120    902    car          van         
32122    902    van          car         
32126    902    car          van         
32141    898    car          van         
32142    898    van          car         
32178    915    motorcycle   tricycle    
32179    915    tricycle     motorcycle  
32180    915    motorcycle   tricycle    
32183    915    tricycle     motorcycle  
32189    915    motorcycle   tricycle    
32193    915    tricycle     motorcycle  
33183    938    car          van         
33373    942    van          truck       
33377    942    truck        van         
33783    948    car          van         
33784    948    van          car         
33785    948    car          van         
33799    948    van          car         
33805    948    car          van         
33849    948    van          car         
33865    948    car          van         
33877    948    van          car         
33879    948    car          van         
33880    948    van          car         
34807    968    motorcycle   tricycle    
34809    968    tricycle     motorcycle  
34810    968    motorcycle   tricycle    
34811    968    tricycle     motorcycle  
34877    933    motorcycle   car         
35044    979    car          van         
35101    979    van          car         
